municipio,ano,casos,populacao,densidade,pib_per_capita,estrato,IES0001,IAG0001,esgoto_pct,agua_pct,log_pib,log_dens,ano_c
Assis Chateaubriand,2008,237,33077,33.65,15027.9,cobertura baixa,48.17,90.73,48.17,90.73,9.617663752426312,3.5160130560907366,0
Assis Chateaubriand,2009,238,33023,33.59,12353.57,cobertura baixa,48.17,90.73,48.17,90.73,9.421700369109692,3.5142284036242013,1
Assis Chateaubriand,2010,270,33013,33.58,16868.51,cobertura baixa,48.17,90.73,48.17,90.73,9.733203849173439,3.5139306516493947,2
Assis Chateaubriand,2011,163,33003,33.57,18720.45,cobertura baixa,48.17,90.73,48.17,90.73,9.837371788204202,3.5136328109919437,3
Assis Chateaubriand,2012,199,32981,33.55,19424.85,cobertura baixa,48.17,90.73,48.17,90.73,9.874308453198312,3.5130368634176907,4
Assis Chateaubriand,2013,130,33988,34.58,26826.0,cobertura baixa,48.17,90.73,48.17,90.73,10.197126845462035,3.5432754802551445,5
Assis Chateaubriand,2014,101,34008,34.6,27072.69,cobertura baixa,48.17,90.73,48.17,90.73,10.2062807496698,3.543853682063679,6
Assis Chateaubriand,2015,108,34027,34.62,29225.47,cobertura baixa,48.17,90.73,48.17,90.73,10.282795868332425,3.544431549748063,7
Assis Chateaubriand,2016,112,34046,34.63,33930.51,cobertura baixa,48.17,90.73,48.17,90.73,10.432069888611379,3.5447203584143305,8
Assis Chateaubriand,2017,67,34064,34.65,33812.85,cobertura baixa,48.17,90.73,48.17,90.73,10.428596186736742,3.5452977256359124,9
Assis Chateaubriand,2018,62,33397,33.97,36800.16,cobertura baixa,48.17,90.73,48.17,90.73,10.513257471973658,3.5254777821724925,10
Assis Chateaubriand,2019,136,33362,33.94,35134.49,cobertura baixa,48.17,90.73,48.17,90.73,10.466938548080504,3.52459425980608,11
Assis Chateaubriand,2020,113,33340,33.92,41843.04,cobertura baixa,48.17,90.73,48.17,90.73,10.641680753843143,3.5240048109237025,12
Assis Chateaubriand,2021,94,33306,33.88,49038.01,cobertura baixa,48.17,90.73,48.17,90.73,10.800350990667653,3.522824869783854,13
Assis Chateaubriand,2022,76,34906,35.51,46341.26,cobertura baixa,48.17,90.73,48.17,90.73,10.743787987949043,3.5698143469549963,14
Assis Chateaubriand,2023,61,36505,37.14,55711.03,cobertura baixa,48.17,90.73,48.17,90.73,10.927933431445636,3.61469455592456,15
Assis Chateaubriand,2024,60,38105,38.76,53371.76,cobertura baixa,48.17,90.73,48.17,90.73,10.885037046112338,3.6573887870225654,16
Assis Chateaubriand,2025,47,38357,39.02,53021.12,cobertura baixa,48.17,90.73,48.17,90.73,10.878445603724018,3.6640743351949654,17
Assis Chateaubriand,2026,16,38357,39.02,53021.12,cobertura baixa,48.17,90.73,48.17,90.73,10.878445603724018,3.6640743351949654,18
Boa Vista da Aparecida,2008,4,7972,29.88,6899.4,sem rede,,82.2,0.0,82.2,8.839189730282675,3.3971893602646164,0
Boa Vista da Aparecida,2009,7,7919,29.68,6885.84,sem rede,,82.2,0.0,82.2,8.837222408078127,3.39047341829918,1
Boa Vista da Aparecida,2010,30,7896,29.6,7602.96,sem rede,,82.2,0.0,82.2,8.936292924133445,3.3877743613300146,2
Boa Vista da Aparecida,2011,52,7872,29.51,9065.68,sem rede,,82.2,0.0,82.2,9.112251134164858,3.3847291889548483,3
Boa Vista da Aparecida,2012,28,7834,29.36,10285.93,sem rede,,82.2,0.0,82.2,9.238532220945187,3.3796332037463146,4
Boa Vista da Aparecida,2013,26,8028,30.09,12022.8,sem rede,,82.2,0.0,82.2,9.394560126053218,3.4041928906419536,5
Boa Vista da Aparecida,2014,41,7998,29.98,13330.33,sem rede,,82.2,0.0,82.2,9.497797169055373,3.4005304926744517,6
Boa Vista da Aparecida,2015,38,7968,29.87,14774.6,sem rede,,82.2,0.0,82.2,9.600664769149788,3.3968546322280186,7
Boa Vista da Aparecida,2016,33,7939,29.76,16823.4,sem rede,,82.2,0.0,82.2,9.730526053408495,3.393165209964891,8
Boa Vista da Aparecida,2017,18,7911,29.65,17035.39,sem rede,,82.2,0.0,82.2,9.74304822387468,3.3894621254437345,9
Boa Vista da Aparecida,2018,21,7643,28.65,18345.68,sem rede,,82.2,0.0,82.2,9.817149403423203,3.3551534431607486,10
Boa Vista da Aparecida,2019,9,7591,28.45,18545.51,sem rede,,82.2,0.0,82.2,9.82798299021959,3.34814816057234,11
Boa Vista da Aparecida,2020,7,7540,28.26,23924.14,sem rede,,82.2,0.0,82.2,10.082643270011562,3.3414473772563813,12
Boa Vista da Aparecida,2021,1,7524,28.2,24629.85,sem rede,,82.2,0.0,82.2,10.111714400962056,3.339321977944068,13
Boa Vista da Aparecida,2022,7,7694,28.84,24992.46,sem rede,,82.2,0.0,82.2,10.12632945835991,3.3617633124167483,14
Boa Vista da Aparecida,2023,11,7864,29.48,28285.48,sem rede,,82.2,0.0,82.2,10.250103877758773,3.383712067321136,15
Boa Vista da Aparecida,2024,21,8034,30.11,27686.96,sem rede,,82.2,0.0,82.2,10.228716823211293,3.4048573424936426,16
Boa Vista da Aparecida,2025,22,8023,30.07,27724.92,sem rede,,82.2,0.0,82.2,10.230086926731989,3.4035279970004377,17
Boa Vista da Aparecida,2026,4,8023,30.07,27724.92,sem rede,,82.2,0.0,82.2,10.230086926731989,3.4035279970004377,18
Braganey,2008,14,6213,18.05,13289.72,sem rede,,70.53,0.0,70.53,9.494746083012812,2.89314568477889,0
Braganey,2009,20,6209,18.04,11935.9,sem rede,,70.53,0.0,70.53,9.387305944392361,2.8925915146344776,1
Braganey,2010,15,5954,17.3,13211.96,sem rede,,70.53,0.0,70.53,9.488877758955386,2.8507065015037334,2
Braganey,2011,16,5700,16.56,18764.74,sem rede,,70.53,0.0,70.53,9.839734855890931,2.8069901489571136,3
Braganey,2012,27,5667,16.46,21895.18,sem rede,,70.53,0.0,70.53,9.994021800256741,2.800933195248924,4
Braganey,2013,10,5799,16.85,27007.07,sem rede,,70.53,0.0,70.53,10.203853962561105,2.8243506567983707,5
Braganey,2014,7,5770,16.76,27497.23,sem rede,,70.53,0.0,70.53,10.221840551308603,2.818995095053937,6
Braganey,2015,4,5742,16.68,28388.89,sem rede,,70.53,0.0,70.53,10.253753150428619,2.8142103969306005,7
Braganey,2016,10,5714,16.6,31542.7,sem rede,,70.53,0.0,70.53,10.359097462433297,2.8094026953624978,8
Braganey,2017,10,5687,16.52,28460.52,sem rede,,70.53,0.0,70.53,10.256273142734832,2.804571768092832,9
Braganey,2018,9,5473,15.9,31363.24,sem rede,,70.53,0.0,70.53,10.35339178545411,2.766319109226186,10
Braganey,2019,14,5427,15.77,32664.64,sem rede,,70.53,0.0,70.53,10.394048426243662,2.758109400974947,11
Braganey,2020,3,5382,15.64,45479.38,sem rede,,70.53,0.0,70.53,10.725014315405677,2.7498317351171653,12
Braganey,2021,49,5338,15.51,45246.53,sem rede,,70.53,0.0,70.53,10.719881261104748,2.7414849771884473,13
Braganey,2022,41,5159,14.99,49871.29,sem rede,,70.53,0.0,70.53,10.817200765460479,2.7073833121145063,14
Braganey,2023,11,4981,14.47,52400.52,sem rede,,70.53,0.0,70.53,10.866671793924016,2.6720775406433925,15
Braganey,2024,13,4802,13.95,54353.81,sem rede,,70.53,0.0,70.53,10.903269991288333,2.6354795082673745,16
Braganey,2025,11,4745,13.79,55006.74,sem rede,,70.53,0.0,70.53,10.915211002161072,2.6239436918052106,17
Braganey,2026,7,4745,13.79,55006.74,sem rede,,70.53,0.0,70.53,10.915211002161072,2.6239436918052106,18
Cafelandia,2008,140,13776,50.0,27429.15,cobertura alta,90.4,90.86,90.4,90.86,10.219361595482136,3.912023005428146,0
Cafelandia,2009,111,14034,50.94,28252.6,cobertura alta,90.4,90.86,90.4,90.86,10.24894076773782,3.930648469551311,1
Cafelandia,2010,114,14484,52.57,33374.69,cobertura alta,90.4,90.86,90.4,90.86,10.4155531072699,3.9621456148313565,2
Cafelandia,2011,87,14933,54.2,46966.65,cobertura alta,90.4,90.86,90.4,90.86,10.757193054356994,3.9926809084456005,3
Cafelandia,2012,69,15194,55.15,56371.2,cobertura alta,90.4,90.86,90.4,90.86,10.939713668768142,4.0100567456995115,4
Cafelandia,2013,73,16020,58.15,68932.83,cobertura alta,90.4,90.86,90.4,90.86,11.140887831180832,4.063025878964673,5
Cafelandia,2014,27,16321,59.24,76703.57,cobertura alta,90.4,90.86,90.4,90.86,11.247703531252608,4.081596989399598,6
Cafelandia,2015,13,16611,60.29,82207.57,cobertura alta,90.4,90.86,90.4,90.86,11.317002669261441,4.099166252501314,7
Cafelandia,2016,59,16896,61.33,89218.34,cobertura alta,90.4,90.86,90.4,90.86,11.398841902815377,4.116269119637892,8
Cafelandia,2017,43,17175,62.34,78341.14,cobertura alta,90.4,90.86,90.4,90.86,11.268828159066969,4.132603274339191,9
Cafelandia,2018,3,17775,64.52,77663.18,cobertura alta,90.4,90.86,90.4,90.86,11.260136550168157,4.166975253257008,10
Cafelandia,2019,2,18120,65.77,75397.85,cobertura alta,90.4,90.86,90.4,90.86,11.23053403900064,4.186163807313259,11
Cafelandia,2020,0,18456,66.99,113472.37,cobertura alta,90.4,90.86,90.4,90.86,11.639314650144863,4.204543354520176,12
Cafelandia,2021,1,18783,68.18,103776.07,cobertura alta,90.4,90.86,90.4,90.86,11.549990683636574,4.222151266709757,13
Cafelandia,2022,3,19137,69.46,125969.22,cobertura alta,90.4,90.86,90.4,90.86,11.743792870376714,4.240751047315928,14
Cafelandia,2023,0,19490,70.74,138416.32,cobertura alta,90.4,90.86,90.4,90.86,11.838021234288943,4.259011183777335,15
Cafelandia,2024,7,19844,72.03,135947.09,cobertura alta,90.4,90.86,90.4,90.86,11.820021044903246,4.277082698901271,16
Cafelandia,2025,13,20145,73.12,133915.81,cobertura alta,90.4,90.86,90.4,90.86,11.80496659789812,4.292101927145895,17
Cafelandia,2026,2,20145,73.12,133915.81,cobertura alta,90.4,90.86,90.4,90.86,11.80496659789812,4.292101927145895,18
Capitao Leonidas Marques,2008,165,13929,49.64,40617.2,cobertura baixa,40.59,83.42,40.59,83.42,10.61194690119768,3.9047969603364066,0
Capitao Leonidas Marques,2009,211,13870,49.43,44543.62,cobertura baixa,40.59,83.42,40.59,83.42,10.7042242127669,3.9005575273188677,1
Capitao Leonidas Marques,2010,136,14443,51.47,48993.63,cobertura baixa,40.59,83.42,40.59,83.42,10.799445568642032,3.940999113664663,2
Capitao Leonidas Marques,2011,49,15016,53.51,51192.73,cobertura baixa,40.59,83.42,40.59,83.42,10.843352808758254,3.979868552323213,3
Capitao Leonidas Marques,2012,46,15060,53.67,61806.77,cobertura baixa,40.59,83.42,40.59,83.42,11.031768184371522,3.9828541861887374,4
Capitao Leonidas Marques,2013,41,15592,55.57,68901.87,cobertura baixa,40.59,83.42,40.59,83.42,11.140438597417191,4.01764348729183,5
Capitao Leonidas Marques,2014,81,15659,55.81,49645.32,cobertura baixa,40.59,83.42,40.59,83.42,10.812659405211852,4.021953064800342,6
Capitao Leonidas Marques,2015,79,15724,56.04,64120.64,cobertura baixa,40.59,83.42,40.59,83.42,11.068521587958767,4.0260657214688065,7
Capitao Leonidas Marques,2016,59,15788,56.27,94458.7,cobertura baixa,40.59,83.42,40.59,83.42,11.455917980916277,4.030161533445187,8
Capitao Leonidas Marques,2017,53,15850,56.49,74843.6,cobertura baixa,40.59,83.42,40.59,83.42,11.223155881850053,4.034063631337171,9
Capitao Leonidas Marques,2018,22,15724,56.04,74161.79,cobertura baixa,40.59,83.42,40.59,83.42,11.214004336949523,4.0260657214688065,10
Capitao Leonidas Marques,2019,35,15780,56.24,81455.39,cobertura baixa,40.59,83.42,40.59,83.42,11.307810787408519,4.029628247502409,11
Capitao Leonidas Marques,2020,14,15834,56.43,88039.47,cobertura baixa,40.59,83.42,40.59,83.42,11.385540515631364,4.033000931981049,12
Capitao Leonidas Marques,2021,13,15887,56.62,79028.51,cobertura baixa,40.59,83.42,40.59,83.42,11.27756395242139,4.036362279683754,13
Capitao Leonidas Marques,2022,34,15523,55.32,74993.36,cobertura baixa,40.59,83.42,40.59,83.42,11.225154855265806,4.013134506796558,14
Capitao Leonidas Marques,2023,33,15160,54.03,85766.49,cobertura baixa,40.59,83.42,40.59,83.42,11.359383649747292,3.9895394478559743,15
Capitao Leonidas Marques,2024,52,14796,52.73,87876.45,cobertura baixa,40.59,83.42,40.59,83.42,11.383687129688068,3.9651845535423784,16
Capitao Leonidas Marques,2025,64,14776,52.66,87995.4,cobertura baixa,40.59,83.42,40.59,83.42,11.385039819366805,3.9638561540681634,17
Capitao Leonidas Marques,2026,42,14776,52.66,87995.4,cobertura baixa,40.59,83.42,40.59,83.42,11.385039819366805,3.9638561540681634,18
Cascavel,2008,87,291747,139.25,15485.62,cobertura alta,96.25,91.85,96.25,91.85,9.647667130352948,4.9362708788073935,0
Cascavel,2009,64,296254,141.4,16810.26,cobertura alta,96.25,91.85,96.25,91.85,9.729744693266987,4.951592753462473,1
Cascavel,2010,115,292797,139.75,18159.55,cobertura alta,96.25,91.85,96.25,91.85,9.80695187211258,4.939855112035208,2
Cascavel,2011,108,289340,138.1,21799.46,cobertura alta,96.25,91.85,96.25,91.85,9.98964047782818,4.9279780604152466,3
Cascavel,2012,228,292372,139.55,24670.59,cobertura alta,96.25,91.85,96.25,91.85,10.113367124924496,4.938422959982331,4
Cascavel,2013,58,305615,145.87,27594.99,cobertura alta,96.25,91.85,96.25,91.85,10.225389513489047,4.982715814098122,5
Cascavel,2014,42,309259,147.61,30613.85,cobertura alta,96.25,91.85,96.25,91.85,10.329207799920566,4.994573660548905,6
Cascavel,2015,33,312778,149.29,32381.5,cobertura alta,96.25,91.85,96.25,91.85,10.38534255105057,5.005890723065499,7
Cascavel,2016,46,316226,150.94,34205.66,cobertura alta,96.25,91.85,96.25,91.85,10.44014640643359,5.016882406856722,8
Cascavel,2017,45,319608,152.55,35600.54,cobertura alta,96.25,91.85,96.25,91.85,10.480116085264406,5.027492411162679,9
Cascavel,2018,39,324476,154.87,37731.74,cobertura alta,96.25,91.85,96.25,91.85,10.53825692904315,5.0425860553280835,10
Cascavel,2019,32,328454,156.77,38341.24,cobertura alta,96.25,91.85,96.25,91.85,10.554281358277994,5.05477976308044,11
Cascavel,2020,11,332333,158.62,42599.97,cobertura alta,96.25,91.85,96.25,91.85,10.659608828031862,5.066511404655174,12
Cascavel,2021,11,336073,160.41,46974.63,cobertura alta,96.25,91.85,96.25,91.85,10.757362947720576,5.07773303762875,13
Cascavel,2022,20,345417,164.87,52399.83,cobertura alta,96.25,91.85,96.25,91.85,10.866658626029063,5.105157284573087,14
Cascavel,2023,27,354760,169.33,54132.87,cobertura alta,96.25,91.85,96.25,91.85,10.899196858891676,5.131849473677249,15
Cascavel,2024,74,364104,173.79,52743.66,cobertura alta,96.25,91.85,96.25,91.85,10.873198854541508,5.157847673776643,16
Cascavel,2025,81,368195,175.74,52157.63,cobertura alta,96.25,91.85,96.25,91.85,10.862025758451672,5.169005630067697,17
Cascavel,2026,42,368195,175.74,52157.63,cobertura alta,96.25,91.85,96.25,91.85,10.862025758451672,5.169005630067697,18
Ceu Azul,2008,116,11332,9.59,26310.89,cobertura alta,81.87,82.37,81.87,82.37,10.17773820090424,2.2607208888953467,0
Ceu Azul,2009,92,11413,9.66,23706.74,cobertura alta,81.87,82.37,81.87,82.37,10.073514674878222,2.2679936482244267,1
Ceu Azul,2010,101,11246,9.52,23850.35,cobertura alta,81.87,82.37,81.87,82.37,10.07955417126122,2.253394848803274,2
Ceu Azul,2011,65,11078,9.38,27303.3,cobertura alta,81.87,82.37,81.87,82.37,10.214762852988638,2.238579763018133,3
Ceu Azul,2012,52,11121,9.41,29345.47,cobertura alta,81.87,82.37,81.87,82.37,10.286893469221305,2.2417729535972883,4
Ceu Azul,2013,40,11528,9.76,37128.04,cobertura alta,81.87,82.37,81.87,82.37,10.52212775827445,2.278292400425001,5
Ceu Azul,2014,71,11589,9.81,39628.18,cobertura alta,81.87,82.37,81.87,82.37,10.587295760325464,2.2834022735772717,6
Ceu Azul,2015,72,11649,9.86,42518.07,cobertura alta,81.87,82.37,81.87,82.37,10.657684441021193,2.288486168614544,7
Ceu Azul,2016,95,11707,9.91,49159.22,cobertura alta,81.87,82.37,81.87,82.37,10.802819696995918,2.2935443483418965,8
Ceu Azul,2017,61,11764,9.96,49504.17,cobertura alta,81.87,82.37,81.87,82.37,10.809812187432831,2.298577071596507,9
Ceu Azul,2018,42,11709,9.91,54748.57,cobertura alta,81.87,82.37,81.87,82.37,10.910506528616187,2.2935443483418965,10
