municipio,ano,faixa,casos,internacoes_total,populacao,densidade,pib_per_capita,esgoto_inadequado_pct,fossa_septica_pct,agua_poco_raso_pct,agua_rede_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp,poco_10pp,log_pib,log_dens,ano_c,log_int_pc
Pedro do Rosário,2008,20a59,10,241,22417,12.72,2351.39,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11141.249000000002,8.439,1.033,6.1530000000000005,7.762761921639023,2.543175557911976,0,-3.833612692197733
Pedro do Rosário,2008,60mais,4,33,22417,12.72,2351.39,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2468.1117,8.439,1.033,6.1530000000000005,7.762761921639023,2.543175557911976,0,-4.314701081853913
Pedro do Rosário,2009,0a4,69,118,22856,12.97,2445.53,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2073.0392,8.439,1.033,6.1530000000000005,7.802017147334141,2.5626389983283526,1,-2.8660863975838984
Pedro do Rosário,2009,20a59,56,507,22856,12.97,2445.53,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11359.432,8.439,1.033,6.1530000000000005,7.802017147334141,2.5626389983283526,1,-3.1092926874339177
Pedro do Rosário,2009,60mais,35,166,22856,12.97,2445.53,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2516.4456,8.439,1.033,6.1530000000000005,7.802017147334141,2.5626389983283526,1,-2.718614920300563
Pedro do Rosário,2010,0a4,59,185,22978,13.04,2705.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2084.1046,8.439,1.033,6.1530000000000005,7.903075282099638,2.5680215564985067,2,-2.421738768473939
Pedro do Rosário,2010,20a59,94,793,22978,13.04,2705.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11420.066,8.439,1.033,6.1530000000000005,7.903075282099638,2.5680215564985067,2,-2.6673040408929536
Pedro do Rosário,2010,60mais,29,175,22978,13.04,2705.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2529.8778,8.439,1.033,6.1530000000000005,7.903075282099638,2.5680215564985067,2,-2.6711403062362935
Pedro do Rosário,2011,0a4,102,260,23099,13.11,3283.74,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2095.0793,8.439,1.033,6.1530000000000005,8.096738295696293,2.5733752977756086,3,-2.0866650526529797
Pedro do Rosário,2011,20a59,120,1038,23099,13.11,3283.74,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11480.203000000001,8.439,1.033,6.1530000000000005,8.096738295696293,2.5733752977756086,3,-2.4033282889182117
Pedro do Rosário,2011,60mais,26,226,23099,13.11,3283.74,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2543.1999,8.439,1.033,6.1530000000000005,8.096738295696293,2.5733752977756086,3,-2.420643371003765
Pedro do Rosário,2012,0a4,87,237,23454,13.31,3787.24,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2127.2778,8.439,1.033,6.1530000000000005,8.239392800596635,2.58851563240702,4,-2.1945382720248325
Pedro do Rosário,2012,20a59,189,1005,23454,13.31,3787.24,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11656.638,8.439,1.033,6.1530000000000005,8.239392800596635,2.58851563240702,4,-2.4508882616423255
Pedro do Rosário,2012,60mais,49,268,23454,13.31,3787.24,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2582.2854,8.439,1.033,6.1530000000000005,8.239392800596635,2.58851563240702,4,-2.26544311925665
Pedro do Rosário,2013,0a4,115,290,23874,13.55,4234.06,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2165.3718,8.439,1.033,6.1530000000000005,8.350916622591097,2.60638654732571,5,-2.010466434813418
Pedro do Rosário,2013,20a59,219,1085,23874,13.55,4234.06,84.39,10.33,61.53,20.29,9.07,49.7,11.01,11865.378,8.439,1.033,6.1530000000000005,8.350916622591097,2.60638654732571,5,-2.3920447607949153
Pedro do Rosário,2013,60mais,34,295,23874,13.55,4234.06,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2628.5274,8.439,1.033,6.1530000000000005,8.350916622591097,2.60638654732571,5,-2.187203688061661
Pedro do Rosário,2014,0a4,127,267,24183,13.73,4860.07,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2193.3981,8.439,1.033,6.1530000000000005,8.488808120082995,2.6195832197798796,6,-2.105958605690415
Pedro do Rosário,2014,20a59,151,1097,24183,13.73,4860.07,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12018.951000000001,8.439,1.033,6.1530000000000005,8.488808120082995,2.6195832197798796,6,-2.393905472790972
Pedro do Rosário,2014,60mais,52,231,24183,13.73,4860.07,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2662.5483,8.439,1.033,6.1530000000000005,8.488808120082995,2.6195832197798796,6,-2.4446212401764145
Pedro do Rosário,2015,0a4,89,238,24475,13.89,5084.45,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2219.8825,8.439,1.033,6.1530000000000005,8.533942141374206,2.6311691567662523,7,-2.2329388718661902
Pedro do Rosário,2015,20a59,159,1173,24475,13.89,5084.45,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12164.075,8.439,1.033,6.1530000000000005,8.533942141374206,2.6311691567662523,7,-2.3389223658597276
Pedro do Rosário,2015,60mais,51,297,24475,13.89,5084.45,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2694.6975,8.439,1.033,6.1530000000000005,8.533942141374206,2.6311691567662523,7,-2.205309093342509
Pedro do Rosário,2016,0a4,86,204,24748,14.05,5629.67,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2244.6436,8.439,1.033,6.1530000000000005,8.635806104851005,2.642622395779755,8,-2.398182040945617
Pedro do Rosário,2016,20a59,142,1054,24748,14.05,5629.67,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12299.756000000001,8.439,1.033,6.1530000000000005,8.635806104851005,2.642622395779755,8,-2.4569869746640634
Pedro do Rosário,2016,60mais,30,281,24748,14.05,5629.67,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2724.7548,8.439,1.033,6.1530000000000005,8.635806104851005,2.642622395779755,8,-2.271779052063631
Pedro do Rosário,2017,0a4,122,350,25000,14.19,5246.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2267.5,8.439,1.033,6.1530000000000005,8.565366022217487,2.6525374911719513,9,-1.8685000275058323
Pedro do Rosário,2017,20a59,171,1051,25000,14.19,5246.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12425.000000000002,8.439,1.033,6.1530000000000005,8.565366022217487,2.6525374911719513,9,-2.4699684800878785
Pedro do Rosário,2017,60mais,78,360,25000,14.19,5246.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2752.5,8.439,1.033,6.1530000000000005,8.565366022217487,2.6525374911719513,9,-2.0341608371466795
Pedro do Rosário,2018,0a4,100,285,24930,14.15,5614.28,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2261.1510000000003,8.439,1.033,6.1530000000000005,8.633068630989817,2.649714624089247,10,-2.071140074387907
Pedro do Rosário,2018,20a59,108,911,24930,14.15,5614.28,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12390.210000000001,8.439,1.033,6.1530000000000005,8.633068630989817,2.649714624089247,10,-2.610119026372137
Pedro do Rosário,2018,60mais,50,282,24930,14.15,5614.28,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2744.793,8.439,1.033,6.1530000000000005,8.633068630989817,2.649714624089247,10,-2.275553870325987
Pedro do Rosário,2019,0a4,80,237,25144,14.27,5821.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2280.5608,8.439,1.033,6.1530000000000005,8.669328699290574,2.658159431488745,11,-2.264116515481226
Pedro do Rosário,2019,20a59,66,606,25144,14.27,5821.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12496.568000000001,8.439,1.033,6.1530000000000005,8.669328699290574,2.658159431488745,11,-3.0263293395225808
Pedro do Rosário,2019,60mais,28,185,25144,14.27,5821.59,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2768.3544,8.439,1.033,6.1530000000000005,8.669328699290574,2.658159431488745,11,-2.705652518145576
Pedro do Rosário,2020,0a4,21,115,25354,14.39,6095.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2299.6078,8.439,1.033,6.1530000000000005,8.71534872651272,2.6665335208992764,12,-2.995561737274376
Pedro do Rosário,2020,20a59,13,475,25354,14.39,6095.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12600.938000000002,8.439,1.033,6.1530000000000005,8.71534872651272,2.6665335208992764,12,-3.2782117305785223
Pedro do Rosário,2020,60mais,2,105,25354,14.39,6095.76,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2791.4754000000003,8.439,1.033,6.1530000000000005,8.71534872651272,2.6665335208992764,12,-3.280365202087646
Pedro do Rosário,2021,0a4,15,103,25560,14.51,6176.17,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2318.292,8.439,1.033,6.1530000000000005,8.728453617232518,2.6748380668960965,13,-3.1138569984007893
Pedro do Rosário,2021,20a59,20,523,25560,14.51,6176.17,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12703.320000000002,8.439,1.033,6.1530000000000005,8.728453617232518,2.6748380668960965,13,-3.19003719154104
Pedro do Rosário,2021,60mais,13,168,25560,14.51,6176.17,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2814.156,8.439,1.033,6.1530000000000005,8.728453617232518,2.6748380668960965,13,-2.8184536938347096
Pedro do Rosário,2022,0a4,23,155,25346,14.39,8165.55,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2298.8822,8.439,1.033,6.1530000000000005,9.00767936382179,2.6665335208992764,14,-2.6967531668617166
Pedro do Rosário,2022,20a59,19,594,25346,14.39,8165.55,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12596.962000000001,8.439,1.033,6.1530000000000005,9.00767936382179,2.6665335208992764,14,-3.0543316333938564
Pedro do Rosário,2022,60mais,11,216,25346,14.39,8165.55,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2790.5946,8.439,1.033,6.1530000000000005,9.00767936382179,2.6665335208992764,14,-2.5587315627043417
Pedro do Rosário,2023,0a4,32,155,25131,14.26,8984.72,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2279.3817,8.439,1.033,6.1530000000000005,9.103280635682555,2.65745841498615,15,-2.6882343840416265
Pedro do Rosário,2023,20a59,20,595,25131,14.26,8984.72,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12490.107000000002,8.439,1.033,6.1530000000000005,9.103280635682555,2.65745841498615,15,-3.0441307643907813
Pedro do Rosário,2023,60mais,14,192,25131,14.26,8984.72,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2766.9231,8.439,1.033,6.1530000000000005,9.103280635682555,2.65745841498615,15,-2.667995815540635
Pedro do Rosário,2024,0a4,49,166,24917,14.14,9061.89,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2259.9719,8.439,1.033,6.1530000000000005,9.11183298655266,2.6490076604684267,16,-2.6111198702041714
Pedro do Rosário,2024,20a59,39,636,24917,14.14,9061.89,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12383.749000000002,8.439,1.033,6.1530000000000005,9.11183298655266,2.6490076604684267,16,-2.9689417641961304
Pedro do Rosário,2024,60mais,21,206,24917,14.14,9061.89,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2743.3617,8.439,1.033,6.1530000000000005,9.11183298655266,2.6490076604684267,16,-2.589063176378677
Pedro do Rosário,2025,0a4,24,174,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2263.4185,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,17,-2.5655762608281347
Pedro do Rosário,2025,20a59,11,570,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12402.635000000002,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,17,-3.080027868189606
Pedro do Rosário,2025,60mais,20,262,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2747.5455,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,17,-2.35011874288911
Pedro do Rosário,2026,0a4,3,36,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2263.4185,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,18,-4.1411126215865535
Pedro do Rosário,2026,20a59,1,202,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,12402.635000000002,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,18,-4.117396531616997
Pedro do Rosário,2026,60mais,4,85,24955,14.16,9048.09,84.39,10.33,61.53,20.29,9.07,49.7,11.01,2747.5455,8.439,1.033,6.1530000000000005,9.110308964696088,2.6504210882655737,18,-3.4758119901598903
Penalva,2008,0a4,94,181,34505,42.9,2269.73,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3229.6679999999997,8.483,0.765,3.617,7.727416160669923,3.758871825933971,0,-2.881637593290286
Penalva,2008,20a59,85,895,34505,42.9,2269.73,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17021.316499999997,8.483,0.765,3.617,7.727416160669923,3.758871825933971,0,-2.945398031037402
Penalva,2008,60mais,36,214,34505,42.9,2269.73,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4299.323,8.483,0.765,3.617,7.727416160669923,3.758871825933971,0,-3.0002368324040667
Penalva,2009,0a4,67,182,34907,43.4,2471.17,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3267.2951999999996,8.483,0.765,3.617,7.812447001679599,3.770459441106359,1,-2.887711078568947
Penalva,2009,20a59,48,884,34907,43.4,2471.17,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17219.623099999997,8.483,0.765,3.617,7.812447001679599,3.770459441106359,1,-2.969347827764245
Penalva,2009,60mais,20,198,34907,43.4,2471.17,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4349.4122,8.483,0.765,3.617,7.812447001679599,3.770459441106359,1,-3.089528957821013
Penalva,2010,0a4,114,260,34812,43.28,2759.71,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3258.4031999999997,8.483,0.765,3.617,7.92288088072693,3.767690634538226,2,-2.528310907395286
Penalva,2010,20a59,128,1339,34812,43.28,2759.71,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17172.759599999998,8.483,0.765,3.617,7.92288088072693,3.767690634538226,2,-2.5514013174757872
Penalva,2010,60mais,58,304,34812,43.28,2759.71,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4337.5752,8.483,0.765,3.617,7.92288088072693,3.767690634538226,2,-2.6580430598743985
Penalva,2011,0a4,121,320,34717,43.16,3254.28,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3249.5111999999995,8.483,0.765,3.617,8.087726332018066,3.764914140389934,3,-2.3179388682187967
Penalva,2011,20a59,88,1250,34717,43.16,3254.28,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17125.896099999998,8.483,0.765,3.617,8.087726332018066,3.764914140389934,3,-2.6174481584723686
Penalva,2011,60mais,65,435,34717,43.16,3254.28,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4325.7382,8.483,0.765,3.617,8.087726332018066,3.764914140389934,3,-2.2969920557936914
Penalva,2012,0a4,100,246,35996,44.75,3407.63,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3369.2255999999998,8.483,0.765,3.617,8.133772313980149,3.8010914447208646,4,-2.6171066687228857
Penalva,2012,20a59,53,1175,35996,44.75,3407.63,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17756.8268,8.483,0.765,3.617,8.133772313980149,3.8010914447208646,4,-2.7155019028331355
Penalva,2012,60mais,38,378,35996,44.75,3407.63,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4485.1016,8.483,0.765,3.617,8.133772313980149,3.8010914447208646,4,-2.473622231905467
Penalva,2013,0a4,99,224,36520,45.4,3649.18,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3418.2719999999995,8.483,0.765,3.617,8.202257763803006,3.8155121050473024,5,-2.725244387355274
Penalva,2013,20a59,85,1183,36520,45.4,3649.18,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18015.316,8.483,0.765,3.617,8.202257763803006,3.8155121050473024,5,-2.7231686999880735
Penalva,2013,60mais,62,380,36520,45.4,3649.18,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4550.392,8.483,0.765,3.617,8.202257763803006,3.8155121050473024,5,-2.482797409359689
Penalva,2014,0a4,120,327,36899,45.87,3967.86,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3453.7463999999995,8.483,0.765,3.617,8.285982185524265,3.8258113086090804,6,-2.3572546629945528
Penalva,2014,20a59,57,1165,36899,45.87,3967.86,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18202.2767,8.483,0.765,3.617,8.285982185524265,3.8258113086090804,6,-2.748825592648151
Penalva,2014,60mais,37,392,36899,45.87,3967.86,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4597.6154,8.483,0.765,3.617,8.285982185524265,3.8258113086090804,6,-2.46203121697115
Penalva,2015,0a4,69,291,37255,46.31,4125.03,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3487.0679999999998,8.483,0.765,3.617,8.324828571469608,3.8353579204926604,7,-2.4834932803177447
Penalva,2015,20a59,32,1197,37255,46.31,4125.03,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18377.891499999998,8.483,0.765,3.617,8.324828571469608,3.8353579204926604,7,-2.7313299666874102
Penalva,2015,60mais,24,435,37255,46.31,4125.03,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4641.973,8.483,0.765,3.617,8.324828571469608,3.8353579204926604,7,-2.3675487392703594
Penalva,2016,0a4,90,238,37833,47.03,4442.47,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3541.1687999999995,8.483,0.765,3.617,8.398965807051587,3.8507856959569566,8,-2.6999414474539187
Penalva,2016,20a59,54,1107,37833,47.03,4442.47,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18663.0189,8.483,0.765,3.617,8.398965807051587,3.8507856959569566,8,-2.8248903131729026
Penalva,2016,60mais,43,390,37833,47.03,4442.47,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4713.9918,8.483,0.765,3.617,8.398965807051587,3.8507856959569566,8,-2.492143604871508
Penalva,2017,0a4,40,219,38144,47.42,4917.79,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3570.2783999999997,8.483,0.765,3.617,8.500614521579786,3.8590440806372595,9,-2.79132712510993
Penalva,2017,20a59,36,1044,38144,47.42,4917.79,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18816.4352,8.483,0.765,3.617,8.500614521579786,3.8590440806372595,9,-2.891671211239993
Penalva,2017,60mais,34,369,38144,47.42,4917.79,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4752.7424,8.483,0.765,3.617,8.500614521579786,3.8590440806372595,9,-2.55568043375571
Penalva,2018,0a4,47,252,38203,47.49,5595.58,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3575.8007999999995,8.483,0.765,3.617,8.629732279358988,3.8605191625610304,10,-2.6525153425324306
Penalva,2018,20a59,23,1071,38203,47.49,5595.58,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18845.5399,8.483,0.765,3.617,8.629732279358988,3.8605191625610304,10,-2.867683484352251
Penalva,2018,60mais,25,303,38203,47.49,5595.58,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4760.0938,8.483,0.765,3.617,8.629732279358988,3.8605191625610304,10,-2.754289847404291
Penalva,2019,0a4,49,214,38470,47.82,5630.6,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3600.7919999999995,8.483,0.765,3.617,8.635971287391408,3.867443962030179,11,-2.8229330852258983
Penalva,2019,20a59,21,988,38470,47.82,5630.6,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18977.251,8.483,0.765,3.617,8.635971287391408,3.867443962030179,11,-2.9553135272560285
Penalva,2019,60mais,22,288,38470,47.82,5630.6,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4793.362,8.483,0.765,3.617,8.635971287391408,3.867443962030179,11,-2.8120268429816107
Penalva,2020,0a4,19,104,38731,48.15,6100.95,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3625.2215999999994,8.483,0.765,3.617,8.716199775740463,3.8743211382441345,12,-3.5512797973134593
Penalva,2020,20a59,9,780,38731,48.15,6100.95,84.83,7.65,36.17,40.56,9.36,49.33,12.46,19106.0023,8.483,0.765,3.617,8.716199775740463,3.8743211382441345,12,-3.198463901527341
Penalva,2020,60mais,12,212,38731,48.15,6100.95,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4825.8826,8.483,0.765,3.617,8.716199775740463,3.8743211382441345,12,-3.1251626446526264
Penalva,2021,0a4,6,106,38987,48.47,6508.22,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3649.1831999999995,8.483,0.765,3.617,8.780821272315816,3.8809450498572846,13,-3.5388195465998877
Penalva,2021,20a59,5,1011,38987,48.47,6508.22,84.83,7.65,36.17,40.56,9.36,49.33,12.46,19232.287099999998,8.483,0.765,3.617,8.780821272315816,3.8809450498572846,13,-2.94565054644763
Penalva,2021,60mais,6,222,38987,48.47,6508.22,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4857.7802,8.483,0.765,3.617,8.780821272315816,3.8809450498572846,13,-3.0856594817094822
Penalva,2022,0a4,12,93,37169,46.21,7695.42,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3479.0183999999995,8.483,0.765,3.617,8.948380625680183,3.833196224882175,14,-3.621905970860814
Penalva,2022,20a59,3,946,37169,46.21,7695.42,84.83,7.65,36.17,40.56,9.36,49.33,12.46,18335.467699999997,8.483,0.765,3.617,8.948380625680183,3.833196224882175,14,-2.9643500197183377
Penalva,2022,60mais,5,305,37169,46.21,7695.42,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4631.2574,8.483,0.765,3.617,8.948380625680183,3.833196224882175,14,-2.7202719102764648
Penalva,2023,0a4,7,116,35352,43.95,8862.07,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3308.9471999999996,8.483,0.765,3.617,9.089535650622393,3.783052624131186,15,-3.3507951602056205
Penalva,2023,20a59,2,962,35352,43.95,8862.07,84.83,7.65,36.17,40.56,9.36,49.33,12.46,17439.1416,8.483,0.765,3.617,9.089535650622393,3.783052624131186,15,-2.897458025402425
Penalva,2023,60mais,5,302,35352,43.95,8862.07,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4404.8592,8.483,0.765,3.617,9.089535650622393,3.783052624131186,15,-2.680036556806922
Penalva,2024,0a4,25,148,33534,41.69,9342.52,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3138.7823999999996,8.483,0.765,3.617,9.142331302111964,3.7302612918927056,16,-3.0543779592350475
Penalva,2024,20a59,5,971,33534,41.69,9342.52,84.83,7.65,36.17,40.56,9.36,49.33,12.46,16542.3222,8.483,0.765,3.617,9.142331302111964,3.7302612918927056,16,-2.835350889463984
Penalva,2024,60mais,10,363,33534,41.69,9342.52,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4178.3364,8.483,0.765,3.617,9.142331302111964,3.7302612918927056,16,-2.443265621604118
Penalva,2025,0a4,10,201,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3135.2255999999998,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,17,-2.747151504141313
Penalva,2025,20a59,14,971,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,16523.5768,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,17,-2.8342170686652097
Penalva,2025,60mais,8,367,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4173.6016,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,17,-2.431172787015625
Penalva,2026,0a4,0,94,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,3135.2255999999998,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,18,-3.5071616299303847
Penalva,2026,20a59,3,422,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,16523.5768,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,18,-3.667538222920523
Penalva,2026,60mais,2,181,33496,41.64,9353.12,84.83,7.65,36.17,40.56,9.36,49.33,12.46,4173.6016,8.483,0.765,3.617,9.143465256460233,3.7290612437467683,18,-3.1380376038043694
Peri Mirim,2008,0a4,26,66,12556,31.41,2329.32,83.47,7.56,41.8,38.92,6.2,54.4,15.62,778.472,8.347,0.756,4.18,7.753331658471001,3.447126313550555,0,-2.467678281998373
Peri Mirim,2008,20a59,51,549,12556,31.41,2329.32,83.47,7.56,41.8,38.92,6.2,54.4,15.62,6830.464000000001,8.347,0.756,4.18,7.753331658471001,3.447126313550555,0,-2.521049444326119
Peri Mirim,2008,60mais,24,157,12556,31.41,2329.32,83.47,7.56,41.8,38.92,6.2,54.4,15.62,1961.2472,8.347,0.756,4.18,7.753331658471001,3.447126313550555,0,-2.525090071036985
Peri Mirim,2009,0a4,36,81,12492,31.25,2700.05,83.47,7.56,41.8,38.92,6.2,54.4,15.62,774.504,8.347,0.756,4.18,7.901025570339473,3.4420193761824107,1,-2.257773669793485
Peri Mirim,2009,20a59,63,456,12492,31.25,2700.05,83.47,7.56,41.8,38.92,6.2,54.4,15.62,6795.648,8.347,0.756,4.18,7.901025570339473,3.4420193761824107,1,-2.7015448767623886
Peri Mirim,2009,60mais,22,189,12492,31.25,2700.05,83.47,7.56,41.8,38.92,6.2,54.4,15.62,1951.2504000000001,8.347,0.756,4.18,7.901025570339473,3.4420193761824107,1,-2.3344786617667754
Peri Mirim,2010,0a4,48,109,13168,32.94,2667.76,83.47,7.56,41.8,38.92,6.2,54.4,15.62,816.4159999999999,8.347,0.756,4.18,7.88899444796683,3.494687724749494,2,-2.013576146750662
Peri Mirim,2010,20a59,82,568,13168,32.94,2667.76,83.47,7.56,41.8,38.92,6.2,54.4,15.62,7163.392000000001,8.347,0.756,4.18,7.88899444796683,3.494687724749494,2,-2.5346174720695056
Peri Mirim,2010,60mais,19,179,13168,32.94,2667.76,83.47,7.56,41.8,38.92,6.2,54.4,15.62,2056.8416,8.347,0.756,4.18,7.88899444796683,3.494687724749494,2,-2.441541075499545
Peri Mirim,2011,0a4,37,109,13844,34.63,3095.28,83.47,7.56,41.8,38.92,6.2,54.4,15.62,858.328,8.347,0.756,4.18,8.037633649524246,3.5447203584143305,3,-2.0636384285890457
Peri Mirim,2011,20a59,56,487,13844,34.63,3095.28,83.47,7.56,41.8,38.92,6.2,54.4,15.62,7531.136,8.347,0.756,4.18,8.037633649524246,3.5447203584143305,3,-2.7385370495464505
Peri Mirim,2011,60mais,21,204,13844,34.63,3095.28,83.47,7.56,41.8,38.92,6.2,54.4,15.62,2162.4328,8.347,0.756,4.18,8.037633649524246,3.5447203584143305,3,-2.360869169334467
Peri Mirim,2012,0a4,27,66,13898,34.76,3354.22,83.47,7.56,41.8,38.92,6.2,54.4,15.62,861.676,8.347,0.756,4.18,8.117974533553413,3.548467300397191,4,-2.5692245879108015
Peri Mirim,2012,20a59,50,412,13898,34.76,3354.22,83.47,7.56,41.8,38.92,6.2,54.4,15.62,7560.512000000001,8.347,0.756,4.18,8.117974533553413,3.548467300397191,4,-2.909670842398552
Peri Mirim,2012,60mais,9,91,13898,34.76,3354.22,83.47,7.56,41.8,38.92,6.2,54.4,15.62,2170.8676,8.347,0.756,4.18,8.117974533553413,3.548467300397191,4,-3.1720226757808714
