cod6,ano,faixa,obitos_a00a09,obitos_mal_definidos,obitos_total
210083,2010,0a4,0,1,4
210083,2010,20a59,0,0,14
210083,2010,5a19,0,0,2
210083,2010,60mais,0,3,25
210083,2011,0a4,0,1,7
210083,2011,20a59,0,4,15
210083,2011,5a19,0,0,6
210083,2011,60mais,0,4,31
210083,2012,0a4,0,0,6
210083,2012,20a59,0,2,19
210083,2012,5a19,0,3,6
210083,2012,60mais,0,2,19
210083,2013,0a4,0,0,5
210083,2013,20a59,0,0,17
210083,2013,5a19,0,0,1
210083,2013,60mais,2,2,26
210083,2014,0a4,0,0,9
210083,2014,20a59,0,4,22
210083,2014,5a19,0,0,3
210083,2014,60mais,0,3,30
210083,2015,0a4,0,0,4
210083,2015,20a59,0,0,12
210083,2015,5a19,0,0,3
210083,2015,60mais,0,0,28
210083,2016,0a4,0,0,8
210083,2016,20a59,0,1,30
210083,2016,5a19,0,0,5
210083,2016,60mais,2,0,22
210083,2017,0a4,1,0,5
210083,2017,20a59,0,1,17
210083,2017,5a19,0,0,3
210083,2017,60mais,0,2,46
210083,2018,0a4,1,1,5
210083,2018,20a59,0,1,15
210083,2018,5a19,0,0,1
210083,2018,60mais,0,0,44
210083,2019,0a4,1,0,3
210083,2019,20a59,0,2,24
210083,2019,5a19,0,0,1
210083,2019,60mais,0,6,46
210083,2020,0a4,0,0,5
210083,2020,20a59,0,3,24
210083,2020,5a19,0,0,3
210083,2020,60mais,1,14,58
210083,2021,0a4,0,0,4
210083,2021,20a59,0,3,20
210083,2021,5a19,0,0,3
210083,2021,60mais,0,4,44
210083,2022,0a4,0,0,3
210083,2022,20a59,0,2,21
210083,2022,5a19,0,0,2
210083,2022,60mais,0,3,27
210083,2023,0a4,0,0,4
210083,2023,20a59,0,0,24
210083,2023,60mais,0,4,69
210083,2024,0a4,0,0,2
210083,2024,20a59,0,3,29
210083,2024,5a19,0,0,1
210083,2024,60mais,0,3,39
210087,2008,0a4,0,0,3
210087,2008,20a59,0,6,13
210087,2008,60mais,0,6,14
210087,2009,0a4,0,0,4
210087,2009,20a59,0,0,10
210087,2009,60mais,0,4,18
210087,2010,0a4,0,0,3
210087,2010,20a59,0,3,16
210087,2010,60mais,0,1,12
210087,2011,0a4,0,0,4
210087,2011,20a59,0,0,10
210087,2011,60mais,0,1,13
210087,2012,0a4,0,0,1
210087,2012,20a59,0,0,9
210087,2012,5a19,0,0,1
210087,2012,60mais,0,2,13
210087,2013,0a4,0,0,4
210087,2013,20a59,0,1,9
210087,2013,5a19,0,1,4
210087,2013,60mais,0,5,22
210087,2014,20a59,0,0,10
210087,2014,5a19,0,0,2
210087,2014,60mais,0,3,20
210087,2015,0a4,0,0,4
210087,2015,20a59,0,0,17
210087,2015,60mais,0,4,19
210087,2016,0a4,0,0,3
210087,2016,20a59,0,4,17
210087,2016,5a19,0,0,1
210087,2016,60mais,0,3,25
210087,2017,0a4,0,0,2
210087,2017,20a59,0,1,15
210087,2017,5a19,0,0,1
210087,2017,60mais,0,6,25
210087,2018,0a4,0,0,2
210087,2018,20a59,0,0,4
210087,2018,60mais,0,0,7
210087,2019,0a4,0,0,2
210087,2019,20a59,0,0,7
210087,2019,60mais,0,0,9
210087,2020,0a4,0,1,4
210087,2020,20a59,0,1,15
210087,2020,60mais,0,2,39
210087,2021,0a4,0,1,3
210087,2021,20a59,0,1,14
210087,2021,5a19,0,0,2
210087,2021,60mais,1,2,29
210087,2022,0a4,0,0,3
210087,2022,20a59,0,3,15
210087,2022,5a19,0,0,2
210087,2022,60mais,0,0,22
210087,2023,0a4,0,1,3
210087,2023,20a59,0,0,11
210087,2023,5a19,0,0,1
210087,2023,60mais,0,1,17
210087,2024,0a4,0,0,2
210087,2024,20a59,0,2,15
210087,2024,5a19,0,0,2
210087,2024,60mais,0,3,20
210090,2008,0a4,2,1,14
210090,2008,20a59,0,6,23
210090,2008,5a19,0,1,2
210090,2008,60mais,1,26,91
210090,2009,0a4,0,0,24
210090,2009,20a59,0,4,22
210090,2009,5a19,0,1,4
210090,2009,60mais,0,9,46
210090,2010,0a4,1,1,10
210090,2010,20a59,1,0,23
210090,2010,5a19,0,1,3
210090,2010,60mais,0,9,56
210090,2011,0a4,0,1,12
210090,2011,20a59,0,3,41
210090,2011,5a19,0,1,4
210090,2011,60mais,1,10,84
210090,2012,0a4,0,1,7
210090,2012,20a59,0,4,41
210090,2012,5a19,0,0,2
210090,2012,60mais,1,14,89
210090,2013,0a4,1,1,10
210090,2013,20a59,0,2,35
210090,2013,5a19,0,1,5
210090,2013,60mais,1,11,112
210090,2014,0a4,0,0,6
210090,2014,20a59,0,2,41
210090,2014,5a19,0,0,5
210090,2014,60mais,2,11,110
210090,2015,0a4,0,0,8
210090,2015,20a59,1,0,33
210090,2015,5a19,0,0,6
210090,2015,60mais,1,3,131
210090,2016,0a4,0,2,13
210090,2016,20a59,0,4,42
210090,2016,5a19,0,1,6
210090,2016,60mais,1,19,149
210090,2017,0a4,0,0,18
210090,2017,20a59,0,1,37
210090,2017,5a19,0,1,7
210090,2017,60mais,3,17,138
210090,2018,0a4,0,1,11
210090,2018,20a59,0,2,48
210090,2018,5a19,0,0,5
210090,2018,60mais,2,11,158
210090,2019,0a4,1,1,7
210090,2019,20a59,1,4,33
210090,2019,5a19,0,0,3
210090,2019,60mais,3,18,150
210090,2020,0a4,0,1,8
210090,2020,20a59,0,12,62
210090,2020,5a19,0,1,8
210090,2020,60mais,2,34,175
210090,2021,0a4,0,0,4
210090,2021,20a59,0,1,49
210090,2021,5a19,0,1,5
210090,2021,60mais,1,26,173
210090,2022,0a4,0,0,12
210090,2022,20a59,0,7,54
210090,2022,5a19,0,0,5
210090,2022,60mais,1,40,171
210090,2023,0a4,1,0,4
210090,2023,20a59,0,7,46
210090,2023,5a19,0,2,8
210090,2023,60mais,1,46,171
210090,2024,0a4,0,2,6
210090,2024,20a59,1,14,54
210090,2024,5a19,0,0,1
210090,2024,60mais,1,54,144
210095,2008,0a4,1,0,2
210095,2008,20a59,0,2,27
210095,2008,5a19,0,0,6
210095,2008,60mais,0,5,20
210095,2009,0a4,0,1,13
210095,2009,20a59,0,0,39
210095,2009,5a19,0,0,5
210095,2009,60mais,0,0,41
210095,2010,0a4,1,0,9
210095,2010,20a59,0,3,31
210095,2010,5a19,0,2,5
210095,2010,60mais,0,3,20
210095,2011,0a4,0,0,13
210095,2011,20a59,0,1,32
210095,2011,5a19,1,0,7
210095,2011,60mais,0,3,50
210095,2012,0a4,1,0,13
210095,2012,20a59,0,0,34
210095,2012,5a19,0,0,14
210095,2012,60mais,0,2,59
210095,2013,0a4,1,1,8
210095,2013,20a59,1,6,34
210095,2013,5a19,0,0,3
210095,2013,60mais,0,6,57
210095,2014,0a4,1,1,13
210095,2014,20a59,0,2,38
210095,2014,5a19,0,1,5
210095,2014,60mais,0,11,70
210095,2015,0a4,0,0,13
210095,2015,20a59,0,1,38
210095,2015,5a19,1,0,7
210095,2015,60mais,0,2,53
210095,2016,0a4,0,0,10
210095,2016,20a59,0,0,39
210095,2016,5a19,0,0,8
210095,2016,60mais,1,4,64
210095,2017,0a4,0,0,13
210095,2017,20a59,0,3,40
210095,2017,5a19,0,1,8
210095,2017,60mais,1,6,66
210095,2018,0a4,0,1,23
210095,2018,20a59,0,2,40
210095,2018,5a19,0,1,6
210095,2018,60mais,0,8,78
210095,2019,0a4,0,1,16
210095,2019,20a59,0,2,62
210095,2019,5a19,0,0,6
210095,2019,60mais,0,9,69
210095,2020,0a4,1,4,20
210095,2020,20a59,0,1,35
210095,2020,5a19,0,0,3
210095,2020,60mais,0,3,83
210095,2021,0a4,0,0,5
210095,2021,20a59,0,1,52
210095,2021,5a19,0,0,8
210095,2021,60mais,1,11,87
210095,2022,0a4,0,0,11
210095,2022,20a59,0,5,59
210095,2022,5a19,0,0,6
210095,2022,60mais,0,16,84
210095,2023,0a4,1,0,13
210095,2023,20a59,0,2,54
210095,2023,5a19,0,2,9
210095,2023,60mais,0,2,78
210095,2024,0a4,1,2,11
210095,2024,20a59,0,3,51
210095,2024,5a19,0,0,10
210095,2024,60mais,0,6,78
210100,2008,0a4,1,0,7
210100,2008,20a59,0,2,45
210100,2008,5a19,0,0,4
210100,2008,60mais,2,7,64
210100,2009,0a4,0,0,5
210100,2009,20a59,0,5,32
210100,2009,5a19,0,2,5
210100,2009,60mais,0,11,67
210100,2010,0a4,0,0,7
210100,2010,20a59,0,1,36
210100,2010,5a19,0,1,4
210100,2010,60mais,0,11,72
210100,2011,0a4,0,0,3
210100,2011,20a59,0,0,41
210100,2011,5a19,0,0,6
210100,2011,60mais,0,9,82
210100,2012,0a4,0,0,12
210100,2012,20a59,1,9,38
210100,2012,5a19,0,1,3
210100,2012,60mais,0,4,61
210100,2013,0a4,0,0,9
210100,2013,20a59,0,4,41
210100,2013,5a19,0,0,5
210100,2013,60mais,0,11,83
210100,2014,0a4,1,0,7
210100,2014,20a59,0,4,41
210100,2014,5a19,0,3,6
210100,2014,60mais,0,7,82
210100,2015,0a4,0,0,4
210100,2015,20a59,0,1,61
210100,2015,5a19,0,1,7
210100,2015,60mais,0,3,77
210100,2016,0a4,0,0,4
210100,2016,20a59,0,4,46
210100,2016,5a19,0,0,5
210100,2016,60mais,1,5,73
210100,2017,0a4,0,1,8
210100,2017,20a59,0,6,48
210100,2017,5a19,0,1,3
210100,2017,60mais,0,3,107
210100,2018,0a4,0,0,7
210100,2018,20a59,0,1,46
210100,2018,5a19,0,0,8
210100,2018,60mais,0,2,110
210100,2019,0a4,0,0,10
210100,2019,20a59,0,2,37
210100,2019,5a19,0,0,3
210100,2019,60mais,0,7,103
210100,2020,0a4,0,0,7
210100,2020,20a59,0,8,68
210100,2020,5a19,0,0,3
210100,2020,60mais,0,21,141
210100,2021,0a4,0,1,6
210100,2021,20a59,0,1,56
210100,2021,5a19,0,0,2
210100,2021,60mais,1,4,120
210100,2022,0a4,0,0,2
210100,2022,20a59,0,3,38
210100,2022,5a19,0,0,2
210100,2022,60mais,1,13,113
210100,2023,0a4,0,1,7
210100,2023,20a59,0,2,42
210100,2023,5a19,0,0,2
210100,2023,60mais,0,17,93
210100,2024,0a4,0,0,4
210100,2024,20a59,0,8,55
210100,2024,5a19,0,0,5
210100,2024,60mais,1,14,109
210110,2008,0a4,0,0,3
210110,2008,20a59,0,0,7
210110,2008,5a19,0,0,1
210110,2008,60mais,0,4,22
210110,2009,0a4,0,0,2
210110,2009,20a59,0,2,6
210110,2009,5a19,0,0,2
210110,2009,60mais,0,3,21
210110,2010,0a4,0,0,3
210110,2010,20a59,0,2,14
210110,2010,60mais,0,4,21
210110,2011,0a4,0,0,2
210110,2011,20a59,0,1,13
210110,2011,5a19,0,1,1
210110,2011,60mais,1,0,24
210110,2012,0a4,1,0,4
210110,2012,20a59,0,0,12
210110,2012,5a19,0,0,2
210110,2012,60mais,0,3,17
210110,2013,0a4,0,0,5
210110,2013,20a59,0,1,19
210110,2013,60mais,1,1,28
210110,2014,0a4,0,0,3
210110,2014,20a59,0,0,14
210110,2014,60mais,0,4,40
210110,2015,0a4,0,0,1
210110,2015,20a59,0,0,15
210110,2015,5a19,0,0,3
210110,2015,60mais,0,2,35
210110,2016,0a4,0,0,1
210110,2016,20a59,0,0,10
210110,2016,5a19,0,0,2
210110,2016,60mais,0,4,33
210110,2017,0a4,0,1,5
210110,2017,20a59,0,3,16
210110,2017,60mais,0,0,24
210110,2018,0a4,0,0,3
210110,2018,20a59,0,0,16
210110,2018,5a19,0,0,3
210110,2018,60mais,0,2,32
210110,2019,0a4,0,0,2
210110,2019,20a59,0,1,11
210110,2019,60mais,0,1,36
210110,2020,0a4,0,0,2
210110,2020,20a59,0,1,19
210110,2020,5a19,0,1,2
210110,2020,60mais,0,4,54
210110,2021,0a4,0,0,3
210110,2021,20a59,0,0,21
210110,2021,5a19,0,0,1
210110,2021,60mais,0,2,36
210110,2022,0a4,0,0,6
210110,2022,20a59,0,2,20
210110,2022,5a19,0,0,1
210110,2022,60mais,0,1,36
210110,2023,0a4,0,0,2
210110,2023,20a59,0,1,15
210110,2023,5a19,0,0,2
210110,2023,60mais,0,6,38
210110,2024,0a4,0,0,1
210110,2024,20a59,0,2,25
210110,2024,5a19,0,0,4
210110,2024,60mais,0,3,41
210120,2008,0a4,6,3,53
210120,2008,20a59,0,7,141
210120,2008,5a19,0,0,23
210120,2008,60mais,2,14,224
210120,2009,0a4,2,0,33
210120,2009,20a59,1,6,170
210120,2009,5a19,0,0,11
210120,2009,60mais,3,5,238
210120,2010,0a4,0,0,35
210120,2010,20a59,1,9,163
210120,2010,5a19,0,1,15
210120,2010,60mais,1,20,279
210120,2011,0a4,1,0,31
210120,2011,20a59,2,6,149
210120,2011,5a19,1,1,18
210120,2011,60mais,2,21,276
210120,2012,0a4,1,0,23
210120,2012,20a59,1,22,157
210120,2012,5a19,0,3,21
210120,2012,60mais,0,44,322
210120,2013,0a4,0,1,34
210120,2013,20a59,1,5,181
210120,2013,5a19,1,0,17
210120,2013,60mais,2,6,325
210120,2014,0a4,2,1,34
210120,2014,20a59,0,1,216
210120,2014,5a19,0,1,21
210120,2014,60mais,4,1,365
210120,2015,0a4,0,1,31
210120,2015,20a59,2,2,184
210120,2015,5a19,0,0,17
210120,2015,60mais,1,12,391
210120,2016,0a4,2,1,25
210120,2016,20a59,2,11,203
210120,2016,5a19,0,2,19
210120,2016,60mais,4,22,355
210120,2017,0a4,0,1,16
210120,2017,20a59,0,22,196
210120,2017,5a19,0,0,17
210120,2017,60mais,2,49,391
210120,2018,0a4,0,3,27
210120,2018,20a59,0,5,196
210120,2018,5a19,0,1,19
210120,2018,60mais,0,23,375
210120,2019,0a4,0,1,29
210120,2019,20a59,1,5,180
210120,2019,5a19,1,1,21
210120,2019,60mais,2,8,406
210120,2020,0a4,0,0,26
210120,2020,20a59,0,7,215
210120,2020,5a19,0,1,25
210120,2020,60mais,2,18,489
210120,2021,0a4,0,1,26
210120,2021,20a59,0,1,263
210120,2021,5a19,0,0,15
210120,2021,60mais,2,8,513
210120,2022,0a4,0,0,19
210120,2022,20a59,0,7,213
210120,2022,5a19,0,1,20
210120,2022,60mais,4,17,473
210120,2023,0a4,1,0,19
210120,2023,20a59,0,4,200
210120,2023,5a19,0,0,17
210120,2023,60mais,2,7,468
210120,2024,0a4,2,1,21
210120,2024,20a59,1,6,218
210120,2024,5a19,0,0,13
210120,2024,60mais,3,17,487
210125,2008,0a4,0,2,8
210125,2008,20a59,0,3,19
210125,2008,5a19,0,1,4
210125,2008,60mais,0,13,37
210125,2009,0a4,0,2,3
210125,2009,20a59,0,6,29
210125,2009,5a19,0,1,4
210125,2009,60mais,0,6,26
210125,2010,0a4,0,0,6
210125,2010,20a59,1,0,21
210125,2010,5a19,0,0,2
210125,2010,60mais,0,10,46
210125,2011,0a4,0,0,4
210125,2011,20a59,0,1,21
210125,2011,5a19,0,0,2
210125,2011,60mais,1,11,49
210125,2012,0a4,0,0,6
210125,2012,20a59,0,1,14
210125,2012,5a19,0,0,3
210125,2012,60mais,0,1,33
210125,2013,0a4,0,1,4
210125,2013,20a59,1,0,20
210125,2013,5a19,0,0,3
210125,2013,60mais,0,4,39
210125,2014,0a4,0,0,4
210125,2014,20a59,0,0,31
210125,2014,5a19,0,0,4
210125,2014,60mais,0,2,36
210125,2015,0a4,0,0,4
210125,2015,20a59,0,0,37
210125,2015,5a19,0,0,3
210125,2015,60mais,0,1,43
210125,2016,0a4,0,0,3
210125,2016,20a59,0,0,18
210125,2016,5a19,0,0,1
210125,2016,60mais,0,2,43
210125,2017,0a4,0,0,2
210125,2017,20a59,0,3,41
210125,2017,5a19,0,1,6
210125,2017,60mais,1,1,48
210125,2018,0a4,0,0,2
210125,2018,20a59,0,0,21
210125,2018,60mais,0,5,47
210125,2019,0a4,0,0,3
210125,2019,20a59,0,1,24
210125,2019,60mais,0,3,50
210125,2020,0a4,0,0,7
210125,2020,20a59,0,0,41
210125,2020,5a19,0,1,5
210125,2020,60mais,0,2,67
210125,2021,0a4,0,0,4
210125,2021,20a59,0,3,44
210125,2021,5a19,0,1,3
210125,2021,60mais,0,1,52
210125,2022,0a4,0,0,2
210125,2022,20a59,0,1,13
210125,2022,5a19,0,0,2
210125,2022,60mais,0,3,53
210125,2023,0a4,0,0,8
210125,2023,20a59,0,1,30
210125,2023,60mais,0,2,50
210125,2024,0a4,0,0,3
210125,2024,20a59,0,0,31
210125,2024,5a19,0,0,3
210125,2024,60mais,0,1,49
210130,2008,0a4,0,0,1
210130,2008,20a59,0,0,18
210130,2008,5a19,0,0,3
210130,2008,60mais,0,2,37
210130,2009,0a4,0,1,4
210130,2009,20a59,0,0,13
210130,2009,5a19,0,0,3
210130,2009,60mais,0,4,34
210130,2010,0a4,0,0,1
210130,2010,20a59,0,2,12
210130,2010,5a19,0,0,3
210130,2010,60mais,0,2,33
210130,2011,0a4,0,1,5
210130,2011,20a59,0,1,15
210130,2011,60mais,0,0,19
210130,2012,0a4,1,0,4
210130,2012,20a59,1,1,22
210130,2012,5a19,0,0,4
210130,2012,60mais,0,0,36
210130,2013,0a4,0,0,4
210130,2013,20a59,0,1,17
210130,2013,5a19,0,0,2
210130,2013,60mais,0,1,33
210130,2014,0a4,0,0,2
210130,2014,20a59,0,3,25
210130,2014,5a19,0,1,12
210130,2014,60mais,0,3,35
210130,2015,0a4,0,0,6
210130,2015,20a59,0,4,25
210130,2015,5a19,0,1,3
210130,2015,60mais,0,2,38
210130,2016,0a4,0,0,3
210130,2016,20a59,0,0,23
210130,2016,5a19,0,0,2
210130,2016,60mais,0,2,37
210130,2017,0a4,0,1,6
210130,2017,20a59,0,1,29
210130,2017,5a19,0,0,3
210130,2017,60mais,0,1,47
210130,2018,0a4,0,0,3
210130,2018,20a59,0,3,22
210130,2018,5a19,0,1,3
210130,2018,60mais,0,4,51
210130,2019,0a4,0,0,2
210130,2019,20a59,0,1,28
210130,2019,5a19,0,0,2
210130,2019,60mais,0,2,61
210130,2020,0a4,0,0,2
210130,2020,20a59,0,1,37
210130,2020,5a19,0,0,2
210130,2020,60mais,0,3,68
210130,2021,0a4,0,0,4
210130,2021,20a59,0,0,31
210130,2021,5a19,0,0,3
210130,2021,60mais,0,1,53
210130,2022,0a4,0,0,3
210130,2022,20a59,0,2,33
210130,2022,5a19,0,0,2
210130,2022,60mais,0,0,57
210130,2023,20a59,0,1,29
210130,2023,5a19,0,0,2
210130,2023,60mais,0,8,54
210130,2024,0a4,0,0,2
210130,2024,20a59,0,1,30
210130,2024,5a19,0,0,1
210130,2024,60mais,1,3,59
210135,2008,20a59,0,2,4
210135,2008,5a19,0,0,1
210135,2008,60mais,0,4,8
210135,2009,20a59,0,0,6
210135,2009,60mais,1,1,12
210135,2010,0a4,0,0,2
210135,2010,20a59,0,1,2
210135,2010,60mais,0,0,7
210135,2011,20a59,0,1,6
210135,2011,5a19,0,0,1
210135,2011,60mais,0,1,14
210135,2012,0a4,0,0,1
210135,2012,20a59,0,0,3
210135,2012,60mais,0,0,6
210135,2013,20a59,0,0,6
210135,2013,5a19,0,0,1
210135,2013,60mais,0,3,12
210135,2014,20a59,0,0,4
210135,2014,5a19,0,0,2
210135,2014,60mais,0,0,15
210135,2015,0a4,0,0,1
210135,2015,20a59,0,0,5
210135,2015,60mais,0,1,20
210135,2016,20a59,0,1,3
210135,2016,60mais,0,2,15
210135,2017,20a59,0,1,9
210135,2017,60mais,0,2,15
210135,2018,0a4,0,0,1
210135,2018,20a59,1,0,3
210135,2018,5a19,0,0,1
210135,2018,60mais,0,3,25
210135,2019,0a4,1,0,4
210135,2019,20a59,0,0,4
210135,2019,5a19,0,0,1
210135,2019,60mais,0,2,24
210135,2020,0a4,0,0,1
210135,2020,20a59,0,2,5
210135,2020,60mais,1,0,18
210135,2021,0a4,0,0,2
210135,2021,20a59,0,1,4
210135,2021,60mais,1,0,25
210135,2022,0a4,0,0,1
210135,2022,20a59,0,0,4
210135,2022,5a19,0,0,1
210135,2022,60mais,0,4,26
210135,2023,20a59,0,0,6
210135,2023,5a19,0,0,1
210135,2023,60mais,0,3,26
210135,2024,20a59,0,2,9
210135,2024,60mais,0,1,20
210140,2008,0a4,2,0,46
210140,2008,20a59,0,14,110
210140,2008,5a19,0,1,13
210140,2008,60mais,0,36,140
210140,2009,0a4,1,0,46
210140,2009,20a59,0,10,110
210140,2009,5a19,0,3,29
210140,2009,60mais,1,33,189
210140,2010,0a4,2,3,61
210140,2010,20a59,0,8,117
210140,2010,5a19,0,1,19
210140,2010,60mais,0,18,188
210140,2011,0a4,0,0,25
210140,2011,20a59,0,6,115
210140,2011,5a19,0,3,26
210140,2011,60mais,0,16,188
210140,2012,0a4,1,3,29
210140,2012,20a59,0,8,130
210140,2012,5a19,0,3,18
210140,2012,60mais,0,30,195
210140,2013,0a4,1,2,37
210140,2013,20a59,0,18,145
210140,2013,5a19,0,0,23
210140,2013,60mais,0,44,223
210140,2014,0a4,2,1,61
210140,2014,20a59,1,26,177
210140,2014,5a19,0,1,23
210140,2014,60mais,1,50,196
210140,2015,0a4,0,2,36
210140,2015,20a59,1,20,168
210140,2015,5a19,0,2,28
210140,2015,60mais,0,52,231
210140,2016,0a4,0,3,51
210140,2016,20a59,0,20,172
210140,2016,5a19,0,5,28
210140,2016,60mais,0,38,221
210140,2017,0a4,0,4,46
210140,2017,20a59,0,17,160
210140,2017,5a19,0,4,31
210140,2017,60mais,1,31,260
210140,2018,0a4,0,2,44
210140,2018,20a59,0,10,168
210140,2018,5a19,0,1,19
210140,2018,60mais,0,6,288
210140,2019,0a4,0,0,40
210140,2019,20a59,0,5,192
210140,2019,5a19,0,0,31
210140,2019,60mais,0,12,273
210140,2020,0a4,0,0,27
210140,2020,20a59,0,18,235
210140,2020,5a19,0,1,26
210140,2020,60mais,0,30,316
210140,2021,0a4,1,1,43
210140,2021,20a59,0,13,282
210140,2021,5a19,0,5,27
210140,2021,60mais,0,26,363
210140,2022,0a4,1,1,27
210140,2022,20a59,1,13,217
210140,2022,5a19,0,1,21
210140,2022,60mais,0,47,366
210140,2023,0a4,0,1,34
210140,2023,20a59,0,16,199
210140,2023,5a19,0,0,22
210140,2023,60mais,0,47,329
210140,2024,0a4,0,0,28
210140,2024,20a59,0,13,229
210140,2024,5a19,0,0,24
210140,2024,60mais,3,25,332
210150,2008,0a4,0,0,5
210150,2008,20a59,0,1,14
210150,2008,5a19,0,0,1
210150,2008,60mais,0,7,47
210150,2009,0a4,0,0,2
210150,2009,20a59,0,2,26
210150,2009,5a19,0,1,3
210150,2009,60mais,0,8,49
210150,2010,0a4,0,1,9
210150,2010,20a59,0,4,26
210150,2010,60mais,0,2,49
210150,2011,0a4,0,0,1
210150,2011,20a59,0,2,20
210150,2011,5a19,0,0,2
210150,2011,60mais,0,10,42
210150,2012,0a4,0,0,3
210150,2012,20a59,0,2,25
210150,2012,5a19,0,0,2
210150,2012,60mais,0,15,53
210150,2013,0a4,0,0,5
210150,2013,20a59,0,1,28
210150,2013,5a19,0,0,5
210150,2013,60mais,0,7,55
210150,2014,0a4,0,1,7
210150,2014,20a59,1,1,26
210150,2014,5a19,0,0,3
210150,2014,60mais,1,0,57
210150,2015,0a4,0,0,5
210150,2015,20a59,0,1,28
210150,2015,5a19,0,0,2
210150,2015,60mais,0,4,59
210150,2016,0a4,0,0,1
210150,2016,20a59,0,0,20
210150,2016,5a19,0,0,3
210150,2016,60mais,2,0,68
210150,2017,0a4,0,0,6
210150,2017,20a59,0,3,25
210150,2017,5a19,0,0,7
210150,2017,60mais,0,2,91
210150,2018,0a4,0,0,2
210150,2018,20a59,0,1,20
210150,2018,5a19,0,0,7
210150,2018,60mais,1,4,62
210150,2019,0a4,0,0,2
210150,2019,20a59,0,1,34
210150,2019,5a19,0,0,1
210150,2019,60mais,0,4,70
210150,2020,0a4,0,0,4
210150,2020,20a59,0,3,31
210150,2020,5a19,0,0,1
210150,2020,60mais,0,4,105
210150,2021,0a4,0,0,7
210150,2021,20a59,0,4,33
210150,2021,5a19,0,0,5
210150,2021,60mais,0,22,116
210150,2022,0a4,0,0,3
210150,2022,20a59,1,1,37
210150,2022,5a19,0,0,1
210150,2022,60mais,1,15,97
210150,2023,0a4,0,0,2
210150,2023,20a59,0,1,30
210150,2023,5a19,0,0,1
210150,2023,60mais,1,17,95
210150,2024,0a4,0,0,6
210150,2024,20a59,1,6,37
210150,2024,5a19,0,0,4
210150,2024,60mais,3,14,103
210160,2008,0a4,10,0,47
210160,2008,20a59,0,2,130
210160,2008,5a19,0,1,25
210160,2008,60mais,2,4,182
210160,2009,0a4,5,0,33
210160,2009,20a59,1,1,113
210160,2009,5a19,0,1,11
210160,2009,60mais,3,1,173
210160,2010,0a4,2,0,47
210160,2010,20a59,1,2,114
210160,2010,5a19,0,0,15
210160,2010,60mais,4,1,212
210160,2011,0a4,4,0,53
210160,2011,20a59,2,0,160
210160,2011,5a19,0,0,26
210160,2011,60mais,3,1,239
210160,2012,0a4,2,0,31
210160,2012,20a59,0,1,136
210160,2012,5a19,0,1,14
210160,2012,60mais,1,2,216
210160,2013,0a4,2,1,33
210160,2013,20a59,2,2,134
210160,2013,5a19,1,0,24
210160,2013,60mais,5,3,278
210160,2014,0a4,4,0,37
210160,2014,20a59,0,2,143
210160,2014,5a19,0,0,13
210160,2014,60mais,3,1,257
210160,2015,0a4,0,0,33
210160,2015,20a59,2,1,146
210160,2015,5a19,0,0,23
210160,2015,60mais,5,3,272
210160,2016,0a4,1,1,38
210160,2016,20a59,1,2,162
210160,2016,5a19,1,1,18
210160,2016,60mais,5,2,312
210160,2017,0a4,1,3,41
210160,2017,20a59,0,8,128
210160,2017,5a19,0,2,13
210160,2017,60mais,2,5,288
210160,2018,0a4,1,1,41
210160,2018,20a59,0,4,143
210160,2018,5a19,0,3,13
210160,2018,60mais,3,8,302
210160,2019,0a4,0,2,22
210160,2019,20a59,0,6,120
210160,2019,5a19,0,2,18
210160,2019,60mais,5,9,270
210160,2020,0a4,1,3,28
210160,2020,20a59,1,15,173
210160,2020,5a19,0,0,12
210160,2020,60mais,1,19,406
210160,2021,0a4,1,0,19
210160,2021,20a59,0,2,166
210160,2021,5a19,0,2,11
210160,2021,60mais,2,6,354
210160,2022,0a4,1,0,25
210160,2022,20a59,1,1,130
210160,2022,5a19,0,0,9
210160,2022,60mais,2,4,355
210160,2023,0a4,1,0,26
210160,2023,20a59,1,1,168
210160,2023,5a19,0,0,18
210160,2023,60mais,3,2,356
210160,2024,0a4,2,0,24
210160,2024,20a59,1,1,155
210160,2024,5a19,0,0,16
210160,2024,60mais,2,2,339
210170,2008,0a4,1,0,20
210170,2008,20a59,0,0,45
210170,2008,5a19,0,0,8
210170,2008,60mais,4,6,92
210170,2009,0a4,0,2,17
210170,2009,20a59,1,4,42
210170,2009,5a19,0,0,5
210170,2009,60mais,0,4,84
210170,2010,0a4,1,2,18
210170,2010,20a59,0,3,50
210170,2010,5a19,0,0,9
210170,2010,60mais,0,13,97
210170,2011,0a4,0,0,28
210170,2011,20a59,1,0,40
210170,2011,5a19,0,2,8
210170,2011,60mais,0,4,106
210170,2012,0a4,1,1,22
210170,2012,20a59,0,2,58
210170,2012,5a19,0,0,5
210170,2012,60mais,0,5,102
210170,2013,0a4,0,0,21
210170,2013,20a59,0,1,58
210170,2013,5a19,0,0,8
210170,2013,60mais,3,2,117
210170,2014,0a4,1,0,14
210170,2014,20a59,0,1,54
210170,2014,5a19,0,0,6
210170,2014,60mais,1,2,129
210170,2015,0a4,0,0,19
210170,2015,20a59,0,0,67
210170,2015,5a19,1,0,14
210170,2015,60mais,0,3,144
210170,2016,0a4,0,0,21
210170,2016,20a59,0,3,54
210170,2016,5a19,0,0,7
