municipio,ano,faixa,casos,obitos,populacao,log_pib,log_dens,ano_c,esgoto_pct,esgoto_inadequado_pct,fossa_septica_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp
Nova Tebas,2009,60mais,2,0,8283,8.715801397772873,2.717340248009303,1,0.0,86.71,12.67,5.64,53.1,21.41,1773.3903,8.671,1.267
Nova Tebas,2010,0a4,15,0,7761,8.784471515935026,2.6525374911719517,2,0.0,86.71,12.67,5.64,53.1,21.41,437.7204,8.671,1.267
Nova Tebas,2010,20a59,14,0,7761,8.784471515935026,2.6525374911719517,2,0.0,86.71,12.67,5.64,53.1,21.41,4121.091,8.671,1.267
Nova Tebas,2010,60mais,15,0,7761,8.784471515935026,2.6525374911719517,2,0.0,86.71,12.67,5.64,53.1,21.41,1661.6301,8.671,1.267
Nova Tebas,2011,0a4,5,0,7239,9.043953973451918,2.582486978126864,3,0.0,86.71,12.67,5.64,53.1,21.41,408.2796,8.671,1.267
Nova Tebas,2011,20a59,31,0,7239,9.043953973451918,2.582486978126864,3,0.0,86.71,12.67,5.64,53.1,21.41,3843.909,8.671,1.267
Nova Tebas,2011,60mais,16,0,7239,9.043953973451918,2.582486978126864,3,0.0,86.71,12.67,5.64,53.1,21.41,1549.8699000000001,8.671,1.267
Nova Tebas,2012,0a4,6,0,7085,9.241494018282427,2.5610957881455465,4,0.0,86.71,12.67,5.64,53.1,21.41,399.594,8.671,1.267
Nova Tebas,2012,20a59,40,0,7085,9.241494018282427,2.5610957881455465,4,0.0,86.71,12.67,5.64,53.1,21.41,3762.135,8.671,1.267
Nova Tebas,2012,60mais,26,0,7085,9.241494018282427,2.5610957881455465,4,0.0,86.71,12.67,5.64,53.1,21.41,1516.8985,8.671,1.267
Nova Tebas,2013,0a4,8,0,7100,9.474414711892356,2.563409711275944,5,0.0,86.71,12.67,5.64,53.1,21.41,400.44,8.671,1.267
Nova Tebas,2013,20a59,23,0,7100,9.474414711892356,2.563409711275944,5,0.0,86.71,12.67,5.64,53.1,21.41,3770.1000000000004,8.671,1.267
Nova Tebas,2013,60mais,16,0,7100,9.474414711892356,2.563409711275944,5,0.0,86.71,12.67,5.64,53.1,21.41,1520.1100000000001,8.671,1.267
Nova Tebas,2014,0a4,14,0,6943,9.602504749571798,2.540814281726296,6,0.0,86.71,12.67,5.64,53.1,21.41,391.5852,8.671,1.267
Nova Tebas,2014,20a59,30,0,6943,9.602504749571798,2.540814281726296,6,0.0,86.71,12.67,5.64,53.1,21.41,3686.733,8.671,1.267
Nova Tebas,2014,60mais,24,0,6943,9.602504749571798,2.540814281726296,6,0.0,86.71,12.67,5.64,53.1,21.41,1486.4963,8.671,1.267
Nova Tebas,2015,0a4,6,0,6792,9.61920569280361,2.519308076505333,7,0.0,86.71,12.67,5.64,53.1,21.41,383.0688,8.671,1.267
Nova Tebas,2015,20a59,25,0,6792,9.61920569280361,2.519308076505333,7,0.0,86.71,12.67,5.64,53.1,21.41,3606.552,8.671,1.267
Nova Tebas,2015,60mais,11,0,6792,9.61920569280361,2.519308076505333,7,0.0,86.71,12.67,5.64,53.1,21.41,1454.1672,8.671,1.267
Nova Tebas,2016,0a4,10,0,6644,9.839959720480234,2.4973291697865574,8,0.0,86.71,12.67,5.64,53.1,21.41,374.72159999999997,8.671,1.267
Nova Tebas,2016,20a59,15,0,6644,9.839959720480234,2.4973291697865574,8,0.0,86.71,12.67,5.64,53.1,21.41,3527.9640000000004,8.671,1.267
Nova Tebas,2016,60mais,15,0,6644,9.839959720480234,2.4973291697865574,8,0.0,86.71,12.67,5.64,53.1,21.41,1422.4804000000001,8.671,1.267
Nova Tebas,2017,0a4,3,0,6498,9.84812810781576,2.474856313934499,9,0.0,86.71,12.67,5.64,53.1,21.41,366.4872,8.671,1.267
Nova Tebas,2017,20a59,5,0,6498,9.84812810781576,2.474856313934499,9,0.0,86.71,12.67,5.64,53.1,21.41,3450.438,8.671,1.267
Nova Tebas,2017,60mais,6,0,6498,9.84812810781576,2.474856313934499,9,0.0,86.71,12.67,5.64,53.1,21.41,1391.2218,8.671,1.267
Nova Tebas,2018,0a4,5,0,5856,10.024021910941649,2.3711778844596574,10,0.0,86.71,12.67,5.64,53.1,21.41,330.2784,8.671,1.267
Nova Tebas,2018,20a59,17,0,5856,10.024021910941649,2.3711778844596574,10,0.0,86.71,12.67,5.64,53.1,21.41,3109.536,8.671,1.267
Nova Tebas,2018,60mais,6,0,5856,10.024021910941649,2.3711778844596574,10,0.0,86.71,12.67,5.64,53.1,21.41,1253.7696,8.671,1.267
Nova Tebas,2019,0a4,16,0,5649,10.052389768958047,2.3350522831315472,11,0.0,86.71,12.67,5.64,53.1,21.41,318.6036,8.671,1.267
Nova Tebas,2019,20a59,32,0,5649,10.052389768958047,2.3350522831315472,11,0.0,86.71,12.67,5.64,53.1,21.41,2999.619,8.671,1.267
Nova Tebas,2019,60mais,18,0,5649,10.052389768958047,2.3350522831315472,11,0.0,86.71,12.67,5.64,53.1,21.41,1209.4509,8.671,1.267
Nova Tebas,2020,0a4,13,0,5448,10.304439156759662,2.298577071596507,12,0.0,86.71,12.67,5.64,53.1,21.41,307.2672,8.671,1.267
Nova Tebas,2020,20a59,11,0,5448,10.304439156759662,2.298577071596507,12,0.0,86.71,12.67,5.64,53.1,21.41,2892.8880000000004,8.671,1.267
Nova Tebas,2020,60mais,15,0,5448,10.304439156759662,2.298577071596507,12,0.0,86.71,12.67,5.64,53.1,21.41,1166.4168,8.671,1.267
Nova Tebas,2021,0a4,8,0,5252,10.49505400946011,2.26176309847379,13,0.0,86.71,12.67,5.64,53.1,21.41,296.2128,8.671,1.267
Nova Tebas,2021,20a59,15,0,5252,10.49505400946011,2.26176309847379,13,0.0,86.71,12.67,5.64,53.1,21.41,2788.8120000000004,8.671,1.267
Nova Tebas,2021,60mais,7,0,5252,10.49505400946011,2.26176309847379,13,0.0,86.71,12.67,5.64,53.1,21.41,1124.4532000000002,8.671,1.267
Nova Tebas,2022,0a4,9,0,5791,10.547434247256218,2.359910159613315,14,0.0,86.71,12.67,5.64,53.1,21.41,326.6124,8.671,1.267
Nova Tebas,2022,20a59,8,0,5791,10.547434247256218,2.359910159613315,14,0.0,86.71,12.67,5.64,53.1,21.41,3075.021,8.671,1.267
Nova Tebas,2022,60mais,3,0,5791,10.547434247256218,2.359910159613315,14,0.0,86.71,12.67,5.64,53.1,21.41,1239.8531,8.671,1.267
Nova Tebas,2023,0a4,1,0,6331,10.531209151970431,2.448415541205585,15,0.0,86.71,12.67,5.64,53.1,21.41,357.0684,8.671,1.267
Nova Tebas,2023,20a59,10,0,6331,10.531209151970431,2.448415541205585,15,0.0,86.71,12.67,5.64,53.1,21.41,3361.761,8.671,1.267
Nova Tebas,2023,60mais,11,0,6331,10.531209151970431,2.448415541205585,15,0.0,86.71,12.67,5.64,53.1,21.41,1355.4671,8.671,1.267
Nova Tebas,2024,0a4,4,0,6870,10.449503277441249,2.5305171610400525,16,0.0,86.71,12.67,5.64,53.1,21.41,387.468,8.671,1.267
Nova Tebas,2024,20a59,3,0,6870,10.449503277441249,2.5305171610400525,16,0.0,86.71,12.67,5.64,53.1,21.41,3647.9700000000003,8.671,1.267
Nova Tebas,2024,60mais,6,0,6870,10.449503277441249,2.5305171610400525,16,0.0,86.71,12.67,5.64,53.1,21.41,1470.8670000000002,8.671,1.267
Nova Tebas,2025,0a4,6,0,6852,10.452126746047169,2.528125768907977,17,0.0,86.71,12.67,5.64,53.1,21.41,386.45279999999997,8.671,1.267
Nova Tebas,2025,20a59,4,0,6852,10.452126746047169,2.528125768907977,17,0.0,86.71,12.67,5.64,53.1,21.41,3638.4120000000003,8.671,1.267
Nova Tebas,2025,60mais,6,0,6852,10.452126746047169,2.528125768907977,17,0.0,86.71,12.67,5.64,53.1,21.41,1467.0132,8.671,1.267
Nova Tebas,2026,0a4,4,0,6852,10.452126746047169,2.528125768907977,18,0.0,86.71,12.67,5.64,53.1,21.41,386.45279999999997,8.671,1.267
Nova Tebas,2026,20a59,8,0,6852,10.452126746047169,2.528125768907977,18,0.0,86.71,12.67,5.64,53.1,21.41,3638.4120000000003,8.671,1.267
Nova Tebas,2026,60mais,10,0,6852,10.452126746047169,2.528125768907977,18,0.0,86.71,12.67,5.64,53.1,21.41,1467.0132,8.671,1.267
Novo Itacolomi,2008,0a4,2,0,2816,9.131648834394404,2.855895328366192,0,0.0,54.36,43.92,5.38,55.78,21.41,151.5008,5.436,4.392
Novo Itacolomi,2008,20a59,2,0,2816,9.131648834394404,2.855895328366192,0,0.0,54.36,43.92,5.38,55.78,21.41,1570.7648,5.436,4.392
Novo Itacolomi,2008,60mais,2,0,2816,9.131648834394404,2.855895328366192,0,0.0,54.36,43.92,5.38,55.78,21.41,602.9056,5.436,4.392
Novo Itacolomi,2009,0a4,1,0,2808,9.223535926439924,2.853015971352396,1,0.0,54.36,43.92,5.38,55.78,21.41,151.0704,5.436,4.392
Novo Itacolomi,2009,20a59,1,0,2808,9.223535926439924,2.853015971352396,1,0.0,54.36,43.92,5.38,55.78,21.41,1566.3023999999998,5.436,4.392
Novo Itacolomi,2009,60mais,1,0,2808,9.223535926439924,2.853015971352396,1,0.0,54.36,43.92,5.38,55.78,21.41,601.1928,5.436,4.392
Novo Itacolomi,2010,0a4,1,0,2816,9.257777239900804,2.855895328366192,2,0.0,54.36,43.92,5.38,55.78,21.41,151.5008,5.436,4.392
Novo Itacolomi,2010,60mais,2,0,2816,9.257777239900804,2.855895328366192,2,0.0,54.36,43.92,5.38,55.78,21.41,602.9056,5.436,4.392
Novo Itacolomi,2011,0a4,4,0,2825,9.421074443206816,2.859339648648436,3,0.0,54.36,43.92,5.38,55.78,21.41,151.985,5.436,4.392
Novo Itacolomi,2011,20a59,1,0,2825,9.421074443206816,2.859339648648436,3,0.0,54.36,43.92,5.38,55.78,21.41,1575.7849999999999,5.436,4.392
Novo Itacolomi,2011,60mais,2,0,2825,9.421074443206816,2.859339648648436,3,0.0,54.36,43.92,5.38,55.78,21.41,604.8325,5.436,4.392
Novo Itacolomi,2012,0a4,2,0,2822,9.568940960670396,2.858192859531929,4,0.0,54.36,43.92,5.38,55.78,21.41,151.8236,5.436,4.392
Novo Itacolomi,2012,60mais,1,0,2822,9.568940960670396,2.858192859531929,4,0.0,54.36,43.92,5.38,55.78,21.41,604.1902,5.436,4.392
Novo Itacolomi,2013,0a4,1,0,2906,9.717041702525089,2.887590114934288,5,0.0,54.36,43.92,5.38,55.78,21.41,156.3428,5.436,4.392
Novo Itacolomi,2013,60mais,1,1,2906,9.717041702525089,2.887590114934288,5,0.0,54.36,43.92,5.38,55.78,21.41,622.1746,5.436,4.392
Novo Itacolomi,2014,60mais,1,0,2906,9.769228466635637,2.887590114934288,6,0.0,54.36,43.92,5.38,55.78,21.41,622.1746,5.436,4.392
Novo Itacolomi,2016,0a4,2,0,2907,9.944218662926543,2.888147062874053,8,0.0,54.36,43.92,5.38,55.78,21.41,156.3966,5.436,4.392
Novo Itacolomi,2016,60mais,1,0,2907,9.944218662926543,2.888147062874053,8,0.0,54.36,43.92,5.38,55.78,21.41,622.3887000000001,5.436,4.392
Novo Itacolomi,2017,0a4,1,0,2908,10.048810957789229,2.888147062874053,9,0.0,54.36,43.92,5.38,55.78,21.41,156.4504,5.436,4.392
Novo Itacolomi,2018,0a4,1,0,2848,10.055976423752588,2.867330558749466,10,0.0,54.36,43.92,5.38,55.78,21.41,153.2224,5.436,4.392
Novo Itacolomi,2019,0a4,2,0,2844,10.084826960513126,2.866192902199006,11,0.0,54.36,43.92,5.38,55.78,21.41,153.0072,5.436,4.392
Novo Itacolomi,2020,0a4,1,0,2840,10.284212463588466,2.864483986944037,12,0.0,54.36,43.92,5.38,55.78,21.41,152.792,5.436,4.392
Novo Itacolomi,2021,0a4,1,0,2836,10.380682760279637,2.8633430855082453,13,0.0,54.36,43.92,5.38,55.78,21.41,152.5768,5.436,4.392
Novo Itacolomi,2022,0a4,2,0,2961,10.448386723185775,2.906354462402774,14,0.0,54.36,43.92,5.38,55.78,21.41,159.30180000000001,5.436,4.392
Novo Itacolomi,2022,20a59,1,0,2961,10.448386723185775,2.906354462402774,14,0.0,54.36,43.92,5.38,55.78,21.41,1651.6457999999998,5.436,4.392
Novo Itacolomi,2023,20a59,1,0,3085,10.608901191534942,2.94706710157271,15,0.0,54.36,43.92,5.38,55.78,21.41,1720.8129999999999,5.436,4.392
Novo Itacolomi,2023,60mais,1,0,3085,10.608901191534942,2.94706710157271,15,0.0,54.36,43.92,5.38,55.78,21.41,660.4985,5.436,4.392
Novo Itacolomi,2024,20a59,6,0,3210,10.5691818268981,2.9871959425317045,16,0.0,54.36,43.92,5.38,55.78,21.41,1790.5379999999998,5.436,4.392
Novo Itacolomi,2024,60mais,1,0,3210,10.5691818268981,2.9871959425317045,16,0.0,54.36,43.92,5.38,55.78,21.41,687.2610000000001,5.436,4.392
Novo Itacolomi,2026,60mais,1,0,3227,10.563900000422258,2.9922261342247034,18,0.0,54.36,43.92,5.38,55.78,21.41,690.9007,5.436,4.392
Ortigueira,2008,0a4,65,0,25043,9.133687163454733,2.330200260027019,0,54.42,55.59,3.06,7.16,54.38,16.05,1793.0788,5.559,0.306
Ortigueira,2008,20a59,97,0,25043,9.133687163454733,2.330200260027019,0,54.42,55.59,3.06,7.16,54.38,16.05,13618.383400000002,5.559,0.306
Ortigueira,2008,60mais,40,1,25043,9.133687163454733,2.330200260027019,0,54.42,55.59,3.06,7.16,54.38,16.05,4019.4015,5.559,0.306
Ortigueira,2009,0a4,28,0,25002,9.110763101074085,2.329227023940467,1,54.42,55.59,3.06,7.16,54.38,16.05,1790.1432,5.559,0.306
Ortigueira,2009,20a59,58,0,25002,9.110763101074085,2.329227023940467,1,54.42,55.59,3.06,7.16,54.38,16.05,13596.0876,5.559,0.306
Ortigueira,2009,60mais,44,0,25002,9.110763101074085,2.329227023940467,1,54.42,55.59,3.06,7.16,54.38,16.05,4012.821,5.559,0.306
Ortigueira,2010,0a4,51,0,24121,9.236798254828075,2.2935443483418965,2,54.42,55.59,3.06,7.16,54.38,16.05,1727.0636,5.559,0.306
Ortigueira,2010,20a59,78,0,24121,9.236798254828075,2.2935443483418965,2,54.42,55.59,3.06,7.16,54.38,16.05,13116.999800000001,5.559,0.306
Ortigueira,2010,60mais,41,0,24121,9.236798254828075,2.2935443483418965,2,54.42,55.59,3.06,7.16,54.38,16.05,3871.4205,5.559,0.306
Ortigueira,2011,0a4,29,0,23240,9.41901170409292,2.255493485460195,3,54.42,55.59,3.06,7.16,54.38,16.05,1663.984,5.559,0.306
Ortigueira,2011,20a59,34,0,23240,9.41901170409292,2.255493485460195,3,54.42,55.59,3.06,7.16,54.38,16.05,12637.912000000002,5.559,0.306
Ortigueira,2011,60mais,27,0,23240,9.41901170409292,2.255493485460195,3,54.42,55.59,3.06,7.16,54.38,16.05,3730.02,5.559,0.306
Ortigueira,2012,0a4,31,0,23103,9.532664421920783,2.2502386126218363,4,54.42,55.59,3.06,7.16,54.38,16.05,1654.1748,5.559,0.306
Ortigueira,2012,20a59,41,0,23103,9.532664421920783,2.2502386126218363,4,54.42,55.59,3.06,7.16,54.38,16.05,12563.4114,5.559,0.306
Ortigueira,2012,60mais,25,0,23103,9.532664421920783,2.2502386126218363,4,54.42,55.59,3.06,7.16,54.38,16.05,3708.0315,5.559,0.306
Ortigueira,2013,0a4,28,0,23646,9.771364310858672,2.2731562823032334,5,54.42,55.59,3.06,7.16,54.38,16.05,1693.0536,5.559,0.306
Ortigueira,2013,20a59,46,1,23646,9.771364310858672,2.2731562823032334,5,54.42,55.59,3.06,7.16,54.38,16.05,12858.694800000001,5.559,0.306
Ortigueira,2013,60mais,30,1,23646,9.771364310858672,2.2731562823032334,5,54.42,55.59,3.06,7.16,54.38,16.05,3795.183,5.559,0.306
Ortigueira,2014,0a4,46,0,23530,10.260039338891277,2.2679936482244267,6,54.42,55.59,3.06,7.16,54.38,16.05,1684.7479999999998,5.559,0.306
Ortigueira,2014,20a59,39,0,23530,10.260039338891277,2.2679936482244267,6,54.42,55.59,3.06,7.16,54.38,16.05,12795.614000000001,5.559,0.306
Ortigueira,2014,60mais,33,0,23530,10.260039338891277,2.2679936482244267,6,54.42,55.59,3.06,7.16,54.38,16.05,3776.565,5.559,0.306
Ortigueira,2015,0a4,32,0,23418,10.640354923785615,2.263844264677615,7,54.42,55.59,3.06,7.16,54.38,16.05,1676.7287999999999,5.559,0.306
Ortigueira,2015,20a59,51,0,23418,10.640354923785615,2.263844264677615,7,54.42,55.59,3.06,7.16,54.38,16.05,12734.708400000001,5.559,0.306
Ortigueira,2015,60mais,34,0,23418,10.640354923785615,2.263844264677615,7,54.42,55.59,3.06,7.16,54.38,16.05,3758.589,5.559,0.306
Ortigueira,2016,0a4,14,0,23308,10.86399304498532,2.258633205464863,8,54.42,55.59,3.06,7.16,54.38,16.05,1668.8528,5.559,0.306
Ortigueira,2016,20a59,37,0,23308,10.86399304498532,2.258633205464863,8,54.42,55.59,3.06,7.16,54.38,16.05,12674.890400000002,5.559,0.306
Ortigueira,2016,60mais,20,0,23308,10.86399304498532,2.258633205464863,8,54.42,55.59,3.06,7.16,54.38,16.05,3740.934,5.559,0.306
Ortigueira,2017,0a4,5,0,23200,11.254260818468826,2.254444717666111,9,54.42,55.59,3.06,7.16,54.38,16.05,1661.12,5.559,0.306
Ortigueira,2017,20a59,6,0,23200,11.254260818468826,2.254444717666111,9,54.42,55.59,3.06,7.16,54.38,16.05,12616.160000000002,5.559,0.306
Ortigueira,2017,60mais,7,1,23200,11.254260818468826,2.254444717666111,9,54.42,55.59,3.06,7.16,54.38,16.05,3723.6,5.559,0.306
Ortigueira,2018,0a4,2,1,22327,11.487671244707784,2.2159372862683733,10,54.42,55.59,3.06,7.16,54.38,16.05,1598.6132,5.559,0.306
Ortigueira,2018,20a59,3,0,22327,11.487671244707784,2.2159372862683733,10,54.42,55.59,3.06,7.16,54.38,16.05,12141.422600000002,5.559,0.306
Ortigueira,2018,60mais,3,0,22327,11.487671244707784,2.2159372862683733,10,54.42,55.59,3.06,7.16,54.38,16.05,3583.4835000000003,5.559,0.306
Ortigueira,2019,0a4,7,0,22141,11.78305946670208,2.2071749081893874,11,54.42,55.59,3.06,7.16,54.38,16.05,1585.2956,5.559,0.306
Ortigueira,2019,20a59,3,0,22141,11.78305946670208,2.2071749081893874,11,54.42,55.59,3.06,7.16,54.38,16.05,12040.275800000001,5.559,0.306
Ortigueira,2019,60mais,1,0,22141,11.78305946670208,2.2071749081893874,11,54.42,55.59,3.06,7.16,54.38,16.05,3553.6305,5.559,0.306
Ortigueira,2020,0a4,2,0,21960,11.72636157113215,2.199444334074532,12,54.42,55.59,3.06,7.16,54.38,16.05,1572.336,5.559,0.306
Ortigueira,2020,20a59,5,0,21960,11.72636157113215,2.199444334074532,12,54.42,55.59,3.06,7.16,54.38,16.05,11941.848000000002,5.559,0.306
Ortigueira,2021,0a4,2,0,21783,11.73737376472987,2.191653532286764,13,54.42,55.59,3.06,7.16,54.38,16.05,1559.6627999999998,5.559,0.306
Ortigueira,2023,0a4,3,0,23679,11.929706307976716,2.274185618472348,15,54.42,55.59,3.06,7.16,54.38,16.05,1695.4163999999998,5.559,0.306
Ortigueira,2023,20a59,3,0,23679,11.929706307976716,2.274185618472348,15,54.42,55.59,3.06,7.16,54.38,16.05,12876.640200000002,5.559,0.306
Ortigueira,2023,60mais,1,0,23679,11.929706307976716,2.274185618472348,15,54.42,55.59,3.06,7.16,54.38,16.05,3800.4795,5.559,0.306
Ortigueira,2024,0a4,1,0,24627,11.89045148638911,2.31352503303238,16,54.42,55.59,3.06,7.16,54.38,16.05,1763.2931999999998,5.559,0.306
Ortigueira,2024,20a59,1,0,24627,11.89045148638911,2.31352503303238,16,54.42,55.59,3.06,7.16,54.38,16.05,13392.162600000001,5.559,0.306
Ortigueira,2025,0a4,2,0,24706,11.887248727150787,2.3174737054877963,17,54.42,55.59,3.06,7.16,54.38,16.05,1768.9496,5.559,0.306
Ortigueira,2025,20a59,1,0,24706,11.887248727150787,2.3174737054877963,17,54.42,55.59,3.06,7.16,54.38,16.05,13435.122800000001,5.559,0.306
Ortigueira,2026,0a4,1,0,24706,11.887248727150787,2.3174737054877963,18,54.42,55.59,3.06,7.16,54.38,16.05,1768.9496,5.559,0.306
Ortigueira,2026,60mais,1,0,24706,11.887248727150787,2.3174737054877963,18,54.42,55.59,3.06,7.16,54.38,16.05,3965.313,5.559,0.306
Ourizona,2010,0a4,2,0,3380,9.591306482082794,2.9507349076232554,2,0.0,71.4,27.17,4.93,54.75,22.62,166.634,7.140000000000001,2.717
Ourizona,2010,20a59,3,0,3380,9.591306482082794,2.9507349076232554,2,0.0,71.4,27.17,4.93,54.75,22.62,1850.55,7.140000000000001,2.717
Ourizona,2010,60mais,2,0,3380,9.591306482082794,2.9507349076232554,2,0.0,71.4,27.17,4.93,54.75,22.62,764.556,7.140000000000001,2.717
Ourizona,2011,60mais,1,0,3379,9.859689258226576,2.950211758252182,3,0.0,71.4,27.17,4.93,54.75,22.62,764.3298000000001,7.140000000000001,2.717
Ourizona,2016,0a4,1,0,3491,10.24223861922206,2.9831534913471307,8,0.0,71.4,27.17,4.93,54.75,22.62,172.10629999999998,7.140000000000001,2.717
Ourizona,2016,20a59,1,0,3491,10.24223861922206,2.9831534913471307,8,0.0,71.4,27.17,4.93,54.75,22.62,1911.3225,7.140000000000001,2.717
Ourizona,2017,0a4,1,0,3494,10.25319080058076,2.983659692319722,9,0.0,71.4,27.17,4.93,54.75,22.62,172.2542,7.140000000000001,2.717
Ourizona,2017,20a59,1,0,3494,10.25319080058076,2.983659692319722,9,0.0,71.4,27.17,4.93,54.75,22.62,1912.965,7.140000000000001,2.717
Ourizona,2018,0a4,3,0,3430,10.342457066801463,2.9652730660692823,10,0.0,71.4,27.17,4.93,54.75,22.62,169.099,7.140000000000001,2.717
Ourizona,2018,20a59,2,0,3430,10.342457066801463,2.9652730660692823,10,0.0,71.4,27.17,4.93,54.75,22.62,1877.925,7.140000000000001,2.717
Ourizona,2018,60mais,3,0,3430,10.342457066801463,2.9652730660692823,10,0.0,71.4,27.17,4.93,54.75,22.62,775.866,7.140000000000001,2.717
Ourizona,2024,0a4,1,0,3206,10.971553860195366,2.8975680247667595,16,0.0,71.4,27.17,4.93,54.75,22.62,158.05579999999998,7.140000000000001,2.717
Ouro Verde do Oeste,2008,0a4,18,0,5636,9.56442516436669,2.9543893100196086,0,0.0,72.17,18.96,6.69,56.65,16.29,377.0484,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2008,20a59,3,0,5636,9.56442516436669,2.9543893100196086,0,0.0,72.17,18.96,6.69,56.65,16.29,3192.794,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2008,60mais,4,0,5636,9.56442516436669,2.9543893100196086,0,0.0,72.17,18.96,6.69,56.65,16.29,918.1043999999999,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2009,0a4,13,0,5648,9.38175853556396,2.9564715596006885,1,0.0,72.17,18.96,6.69,56.65,16.29,377.8512,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2009,20a59,1,0,5648,9.38175853556396,2.9564715596006885,1,0.0,72.17,18.96,6.69,56.65,16.29,3199.592,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2010,0a4,1,0,5678,9.523122778766574,2.9616582932202395,2,0.0,72.17,18.96,6.69,56.65,16.29,379.8582,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2010,60mais,1,0,5678,9.523122778766574,2.9616582932202395,2,0.0,72.17,18.96,6.69,56.65,16.29,924.9462,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2011,0a4,9,0,5709,9.632802869186984,2.967332799032293,3,0.0,72.17,18.96,6.69,56.65,16.29,381.9321,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2011,20a59,5,1,5709,9.632802869186984,2.967332799032293,3,0.0,72.17,18.96,6.69,56.65,16.29,3234.1485000000002,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2011,60mais,1,0,5709,9.632802869186984,2.967332799032293,3,0.0,72.17,18.96,6.69,56.65,16.29,929.9961,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2012,0a4,11,0,5726,9.705618152003249,2.970414465569701,4,0.0,72.17,18.96,6.69,56.65,16.29,383.06940000000003,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2012,20a59,1,0,5726,9.705618152003249,2.970414465569701,4,0.0,72.17,18.96,6.69,56.65,16.29,3243.779,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2012,60mais,2,0,5726,9.705618152003249,2.970414465569701,4,0.0,72.17,18.96,6.69,56.65,16.29,932.7653999999999,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2013,0a4,3,0,5927,10.062070395799973,3.004692014925463,5,0.0,72.17,18.96,6.69,56.65,16.29,396.5163,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2013,20a59,3,0,5927,10.062070395799973,3.004692014925463,5,0.0,72.17,18.96,6.69,56.65,16.29,3357.6455,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2013,60mais,2,0,5927,10.062070395799973,3.004692014925463,5,0.0,72.17,18.96,6.69,56.65,16.29,965.5083,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2014,0a4,11,0,5952,10.106531248386242,3.0091419604639085,6,0.0,72.17,18.96,6.69,56.65,16.29,398.1888,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2014,60mais,3,0,5952,10.106531248386242,3.0091419604639085,6,0.0,72.17,18.96,6.69,56.65,16.29,969.5808,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2015,60mais,2,0,5976,10.125197676984753,3.013080911888604,7,0.0,72.17,18.96,6.69,56.65,16.29,973.4903999999999,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2016,0a4,3,0,6000,10.243424138506295,3.0170044088295307,8,0.0,72.17,18.96,6.69,56.65,16.29,401.40000000000003,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2016,60mais,1,0,6000,10.243424138506295,3.0170044088295307,8,0.0,72.17,18.96,6.69,56.65,16.29,977.4,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2017,0a4,1,0,6023,10.275852167346004,3.0209125720842893,9,0.0,72.17,18.96,6.69,56.65,16.29,402.9387,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2018,0a4,1,0,5975,10.294720867397546,3.012589390620414,10,0.0,72.17,18.96,6.69,56.65,16.29,399.7275,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2023,0a4,1,0,6699,10.699990415417895,3.1271990362962967,15,0.0,72.17,18.96,6.69,56.65,16.29,448.1631,7.2170000000000005,1.8960000000000001
Ouro Verde do Oeste,2025,60mais,1,0,7102,10.641572247235729,3.1855258451866466,17,0.0,72.17,18.96,6.69,56.65,16.29,1156.9158,7.2170000000000005,1.8960000000000001
Paiçandu,2008,0a4,31,0,36336,8.713614872588973,5.354224998486333,0,99.26,11.81,7.15,7.12,58.45,14.19,2587.1232,1.181,0.7150000000000001
Paiçandu,2008,20a59,27,0,36336,8.713614872588973,5.354224998486333,0,99.26,11.81,7.15,7.12,58.45,14.19,21238.392,1.181,0.7150000000000001
Paiçandu,2008,60mais,13,0,36336,8.713614872588973,5.354224998486333,0,99.26,11.81,7.15,7.12,58.45,14.19,5156.0784,1.181,0.7150000000000001
Paiçandu,2009,0a4,24,0,36876,8.686008954182133,5.368962206117368,1,99.26,11.81,7.15,7.12,58.45,14.19,2625.5712,1.181,0.7150000000000001
